店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
B,20010816,151404,1000662,00172B,0000283,1,11,1102,110297,0134,013404,223,290,1,290,223,67
B,20010816,151404,1000662,00172B,0000356,1,11,1108,110802,0751,075103,181,346,4,1384,724,660
B,20010816,192907,1000661,00134B,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50
B,20010816,192907,1000661,00134B,0000465,1,14,1402,140205,0918,091803,506,658,1,658,506,152
B,20010816,192907,1000661,00134B,0000368,1,13,1301,130139,0054,005401,335,519,1,519,335,184
B,20010816,192907,1000661,00134B,0000405,1,13,1301,130123,1310,131000,408,531,4,2124,1632,492
B,20010816,192907,1000661,00134B,0000239,1,11,1104,110497,0781,078100,225,413,4,1652,900,752
B,20010816,192907,1000661,00134B,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63
B,20010816,192907,1000661,00134B,0000460,1,14,1406,140661,0597,059700,101,236,1,236,101,135
B,20010816,192907,1000661,00134B,0000412,1,13,1301,130129,0416,041600,336,562,1,562,336,226
B,20010816,192907,1000661,00134B,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
B,20010817,135401,1000663,00032B,0000317,1,11,1119,111907,0623,062301,357,649,1,649,357,292
B,20010817,135401,1000663,00032B,0000528,1,11,1107,110721,0547,054700,241,367,1,367,241,126
B,20010817,135401,1000663,00032B,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107
B,20010817,135401,1000663,00032B,0000521,1,11,1103,110303,1080,108004,254,382,1,382,254,128
B,20010817,180341,1000664,00069B,0000598,1,14,1406,140621,1747,174700,206,268,1,268,206,62
B,20010817,180341,1000664,00069B,0000350,1,11,1102,110207,1263,126302,230,299,1,299,230,69
B,20010817,180341,1000664,00069B,0000497,1,11,1119,111997,0482,048203,542,756,1,756,542,214
B,20010817,180341,1000664,00069B,0000378,1,13,1301,130139,0386,038605,222,488,5,2440,1110,1330
B,20010817,180341,1000664,00069B,0000471,1,11,1115,111511,1361,136102,275,602,1,602,275,327
B,20010817,180341,1000664,00069B,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51
B,20010817,180341,1000664,00069B,0000483,1,14,1403,140305,0369,036900,257,490,6,2940,1542,1398
B,20010817,180341,1000664,00069B,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
B,20010817,180433,1000666,00184B,0000714,1,11,1116,111603,0477,047700,366,601,6,3606,2196,1410
B,20010817,180433,1000666,00184B,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100
B,20010817,180433,1000666,00184B,0000175,1,11,1115,111503,1478,147800,328,427,4,1708,1312,396
B,20010817,180433,1000666,00184B,0000436,1,11,1111,111197,0407,040704,331,550,7,3850,2317,1533
B,20010817,180433,1000666,00184B,0000342,1,14,1401,140115,0147,014700,332,432,1,432,332,100
B,20010817,193532,1000665,00154B,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160
B,20010817,193532,1000665,00154B,0000535,1,11,1105,110504,1013,101300,376,489,5,2445,1880,565
B,20010817,193532,1000665,00154B,0000358,1,11,1104,110403,0344,034403,272,354,1,354,272,82
B,20010817,193532,1000665,00154B,0000573,1,13,1301,130127,0779,077901,190,368,1,368,190,178
B,20010817,193532,1000665,00154B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
B,20010817,193532,1000665,00154B,0000035,1,11,1115,111503,1653,165302,358,466,1,466,358,108
B,20010817,193532,1000665,00154B,0000523,1,13,1301,130139,0120,012000,392,510,5,2550,1960,590
B,20010817,193532,1000665,00154B,0000263,1,14,1401,140103,0983,098300,336,560,1,560,336,224
B,20010817,193532,1000665,00154B,0000421,1,11,1105,110597,0616,061601,412,762,1,762,412,350
B,20010818,102415,1000673,00244B,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89
B,20010818,102415,1000673,00244B,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57
B,20010818,102415,1000673,00244B,0000526,1,14,1403,140317,1788,178802,346,450,6,2700,2076,624
B,20010818,102415,1000673,00244B,0000325,1,14,1406,140663,1421,142101,388,638,1,638,388,250
B,20010818,102415,1000673,00244B,0000429,1,11,1119,111997,1117,111700,295,493,1,493,295,198
B,20010818,102415,1000673,00244B,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121
B,20010818,102618,1000672,00226B,0000746,1,11,1116,111607,1404,140402,313,407,1,407,313,94
B,20010818,102618,1000672,00226B,0000504,1,11,1121,112113,0358,035804,297,387,5,1935,1485,450
B,20010818,102618,1000672,00226B,0000232,1,11,1116,111603,1347,134702,253,469,1,469,253,216
B,20010818,102618,1000672,00226B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304
B,20010818,113105,1000669,00181B,0000640,1,11,1110,111009,1913,191300,278,362,1,362,278,84
B,20010818,113105,1000669,00181B,0000383,1,11,1103,110301,1919,191900,404,1192,1,1192,404,788
B,20010818,113105,1000669,00181B,0000412,1,13,1301,130129,0416,041600,336,562,1,562,336,226
B,20010818,113105,1000669,00181B,0000330,1,11,1121,112197,0068,006801,377,724,1,724,377,347
B,20010818,113105,1000669,00181B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20010818,113105,1000669,00181B,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400
B,20010818,113105,1000669,00181B,0000428,1,11,1107,110791,0126,012600,215,280,6,1680,1290,390
B,20010818,121821,1000671,00188B,0000496,1,11,1101,110197,0338,033802,456,722,1,722,456,266
B,20010818,121821,1000671,00188B,0000487,1,11,1117,111705,0717,071700,207,402,1,402,207,195
B,20010818,121821,1000671,00188B,0000460,1,14,1406,140661,0597,059700,101,236,1,236,101,135
B,20010818,121821,1000671,00188B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92
B,20010818,121929,1000674,00284B,0000719,1,11,1118,111805,0218,021805,184,240,1,240,184,56
B,20010818,121929,1000674,00284B,0000365,1,14,1401,140111,0769,076900,161,358,1,358,161,197
B,20010818,121929,1000674,00284B,0000387,1,14,1403,140325,1291,129100,269,512,6,3072,1614,1458
B,20010818,121929,1000674,00284B,0000638,1,11,1110,111001,0875,087501,353,459,1,459,353,106
B,20010818,121929,1000674,00284B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20010818,121929,1000674,00284B,0000428,1,11,1107,110791,0126,012600,215,280,6,1680,1290,390
B,20010818,121929,1000674,00284B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166
B,20010818,123102,1000667,00035B,0000103,1,11,1110,111005,0686,068603,255,332,1,332,255,77
B,20010818,123102,1000667,00035B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678
B,20010818,123102,1000667,00035B,0000252,1,14,1404,140401,0153,015302,238,416,1,416,238,178
B,20010818,123102,1000667,00035B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20010818,123102,1000667,00035B,0000199,1,11,1105,110515,1100,110003,265,345,1,345,265,80
B,20010818,123102,1000667,00035B,0000527,1,11,1114,111405,1862,186203,240,374,1,374,240,134
B,20010818,123102,1000667,00035B,0000378,1,13,1301,130139,0386,038605,222,488,1,488,222,266
B,20010818,123102,1000667,00035B,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
B,20010818,123102,1000667,00035B,0000179,1,14,1403,140309,1551,155101,351,522,1,522,351,171
B,20010818,151409,1000668,00078B,0000652,1,11,1115,111503,1571,157103,282,367,1,367,282,85
B,20010818,153918,1000670,00184B,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
B,20010819,121105,1000677,00188B,0000379,1,12,1201,120197,1725,172506,243,436,1,436,243,193
B,20010819,121105,1000677,00188B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166
B,20010819,121105,1000677,00188B,0000356,1,11,1108,110802,0751,075103,181,346,1,346,181,165
B,20010819,121105,1000677,00188B,0000522,1,13,1301,130121,1677,167705,261,388,1,388,261,127
B,20010819,154633,1000675,00126B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20010819,160417,1000676,00136B,0000313,1,11,1119,111997,1378,137803,185,294,4,1176,740,436
B,20010819,160417,1000676,00136B,0000412,1,13,1301,130129,0416,041600,336,622,1,622,336,286
B,20010819,160417,1000676,00136B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
B,20010819,160417,1000676,00136B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196
B,20010819,160417,1000676,00136B,0000131,1,14,1403,140315,1327,132702,285,371,1,371,285,86
B,20010819,160417,1000676,00136B,0000424,1,11,1111,111113,1484,148401,226,351,1,351,226,125
B,20010819,160417,1000676,00136B,0000309,1,13,1303,130301,0394,039401,308,484,1,484,308,176
B,20010819,160417,1000676,00136B,0000373,1,11,1118,111897,1341,134100,91,231,5,1155,455,700
B,20010819,171217,1000678,00255B,0000600,1,14,1406,140621,1730,173000,245,319,1,319,245,74
B,20010819,171217,1000678,00255B,0000416,1,11,1107,110721,0023,002300,299,875,6,5250,1794,3456
B,20010819,171217,1000678,00255B,0000116,1,14,1406,140621,0921,092101,560,728,5,3640,2800,840
B,20010819,171217,1000678,00255B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
B,20010819,171217,1000678,00255B,0000333,1,14,1403,140309,1633,163302,468,864,1,864,468,396
B,20010819,171217,1000678,00255B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92
B,20010819,171217,1000678,00255B,0000304,1,11,1107,110707,1487,148704,343,446,3,1338,1029,309
B,20010819,171217,1000678,00255B,0000489,1,11,1120,112003,1668,166803,196,279,1,279,196,83
B,20010819,171217,1000678,00255B,0000453,1,14,1403,140307,1143,114302,357,542,1,542,357,185
B,20010819,171217,1000678,00255B,0000460,1,14,1406,140661,0597,059700,101,236,1,236,101,135
B,20010820,102350,1000681,00078B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199
B,20010820,102350,1000681,00078B,0000436,1,11,1111,111197,0407,040704,331,550,5,2750,1655,1095
B,20010820,110916,1000680,00062B,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85
B,20010820,110916,1000680,00062B,0000200,1,11,1108,110803,0494,049400,253,329,1,329,253,76
B,20010820,110916,1000680,00062B,0000589,1,11,1116,111601,1296,129603,265,345,1,345,265,80
B,20010820,110916,1000680,00062B,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
B,20010820,111256,1000684,00219B,0000526,1,14,1403,140317,1788,178802,346,634,3,1902,1038,864
B,20010820,111256,1000684,00219B,0000383,1,11,1103,110301,1919,191900,404,1603,1,1603,404,1199
B,20010820,111256,1000684,00219B,0000464,1,11,1102,110297,0542,054202,500,1440,4,5760,2000,3760
B,20010820,111256,1000684,00219B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92
B,20010820,111256,1000684,00219B,0000558,1,13,1301,130198,1839,183902,312,630,1,630,312,318
B,20010820,111256,1000684,00219B,0000459,1,11,1115,111509,1669,166901,358,626,7,4382,2506,1876
B,20010820,111314,1000683,00218B,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110
B,20010820,111314,1000683,00218B,0000231,1,12,1297,129797,1878,187801,472,920,1,920,472,448
B,20010820,111314,1000683,00218B,0000411,1,14,1406,140681,1053,105301,383,823,1,823,383,440
B,20010820,111314,1000683,00218B,0000558,1,13,1301,130198,1839,183902,312,630,1,630,312,318
B,20010820,111935,1000679,00054B,0000363,1,11,1104,110409,0649,064905,435,810,7,5670,3045,2625
B,20010820,111935,1000679,00054B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20010820,111935,1000679,00054B,0000085,1,11,1112,111297,0401,040106,277,361,5,1805,1385,420
B,20010820,111935,1000679,00054B,0000387,1,14,1403,140325,1291,129100,269,512,3,1536,807,729
B,20010820,111935,1000679,00054B,0000466,1,14,1401,140105,0590,059003,408,630,1,630,408,222
B,20010820,151705,1000682,00125B,0000176,1,11,1116,111601,0018,001800,253,395,1,395,253,142
B,20010820,151705,1000682,00125B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
B,20010820,165305,1000685,00278B,0000097,1,14,1401,140105,0939,093906,261,340,1,340,261,79
B,20010820,165305,1000685,00278B,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101
B,20010820,165305,1000685,00278B,0000434,1,11,1105,110504,0523,052300,378,582,1,582,378,204
B,20010821,120654,1000686,00025B,0000652,1,11,1115,111503,1571,157103,282,367,4,1468,1128,340
B,20010821,120654,1000686,00025B,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
B,20010821,120654,1000686,00025B,0000483,1,14,1403,140305,0369,036900,257,601,1,601,257,344
B,20010821,120654,1000686,00025B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199
B,20010821,120654,1000686,00025B,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60
B,20010821,184753,1000687,00114B,0000129,1,11,1101,110119,0115,011502,219,285,1,285,219,66
B,20010821,184753,1000687,00114B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166
B,20010821,184753,1000687,00114B,0000541,1,11,1101,110129,0121,012101,277,361,1,361,277,84
B,20010821,184753,1000687,00114B,0000485,1,14,1403,140315,0129,012907,166,255,2,510,332,178
B,20010821,184753,1000687,00114B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
B,20010821,184753,1000687,00114B,0000487,1,11,1117,111705,0717,071700,207,402,1,402,207,195
B,20010821,184753,1000687,00114B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92
B,20010821,194233,1000688,00131B,0000616,1,14,1406,140631,0189,018900,335,436,4,1744,1340,404
B,20010821,194233,1000688,00131B,0000349,1,13,1301,130198,1017,101703,247,457,5,2285,1235,1050
B,20010821,194233,1000688,00131B,0000417,1,11,1107,110703,0442,044204,395,514,6,3084,2370,714
B,20010821,194233,1000688,00131B,0000317,1,11,1119,111907,0623,062301,357,649,1,649,357,292
B,20010821,194233,1000688,00131B,0000548,1,11,1115,111503,1207,120700,305,607,5,3035,1525,1510
B,20010821,194233,1000688,00131B,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69
B,20010821,194233,1000688,00131B,0000390,1,11,1117,111797,1943,194300,411,1018,1,1018,411,607
B,20010821,194233,1000688,00131B,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89
B,20010821,194233,1000688,00131B,0000543,1,14,1404,140403,0939,093900,274,450,1,450,274,176
B,20010822,101342,1000692,00118B,0000645,1,11,1118,111897,0002,000202,205,267,1,267,205,62
B,20010822,101342,1000692,00118B,0000437,1,13,1301,130141,1950,195003,381,815,1,815,381,434
B,20010822,101342,1000692,00118B,0000408,1,11,1112,111201,0690,069004,410,655,6,3930,2460,1470
B,20010822,101342,1000692,00118B,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58
B,20010822,101342,1000692,00118B,0000450,1,11,1121,112111,1405,140503,321,418,5,2090,1605,485
B,20010822,101342,1000692,00118B,0000421,1,11,1105,110597,0616,061601,412,762,1,762,412,350
B,20010822,111930,1000691,00088B,0000373,1,11,1118,111897,1341,134100,91,231,1,231,91,140
B,20010822,111930,1000691,00088B,0000563,1,11,1121,112113,0367,036703,132,187,1,187,132,55
B,20010822,111930,1000691,00088B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
B,20010822,111930,1000691,00088B,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121
B,20010822,111930,1000691,00088B,0000364,1,13,1301,130137,1772,177201,366,699,1,699,366,333
B,20010822,111930,1000691,00088B,0000481,1,11,1103,110301,1896,189601,98,186,1,186,98,88
B,20010822,111930,1000691,00088B,0000440,1,14,1406,140671,1383,138301,285,954,1,954,285,669
B,20010822,111930,1000691,00088B,0000540,1,14,1403,140323,1789,178900,286,482,1,482,286,196
B,20010822,111930,1000691,00088B,0000507,1,11,1102,110297,1145,114501,252,401,7,2807,1764,1043
B,20010822,123249,1000689,00069B,0000287,1,14,1401,140197,1925,192500,148,193,2,386,296,90
B,20010822,123249,1000689,00069B,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101
B,20010822,123249,1000689,00069B,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121
B,20010822,123249,1000689,00069B,0000388,1,14,1402,140209,0773,077301,336,519,1,519,336,183
B,20010822,123249,1000689,00069B,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
B,20010822,123249,1000689,00069B,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108
B,20010822,123249,1000689,00069B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79
B,20010822,123544,1000695,00184B,0000363,1,11,1104,110409,0649,064905,435,810,4,3240,1740,1500
B,20010822,123544,1000695,00184B,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
B,20010822,123544,1000695,00184B,0000430,1,11,1102,110297,1287,128703,231,382,1,382,231,151
B,20010822,123544,1000695,00184B,0000405,1,13,1301,130123,1310,131000,408,649,1,649,408,241
B,20010822,132805,1000690,00074B,0000430,1,11,1102,110297,1287,128703,231,382,1,382,231,151
B,20010822,140908,1000694,00172B,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51
B,20010822,183400,1000693,00169B,0000581,1,13,1303,130301,0586,058602,281,372,1,372,281,91
B,20010822,183400,1000693,00169B,0000436,1,11,1111,111197,0407,040704,331,550,1,550,331,219
B,20010822,183400,1000693,00169B,0000286,1,11,1104,110415,1057,105702,302,502,1,502,302,200
B,20010822,183400,1000693,00169B,0000513,1,11,1110,111001,1955,195503,388,597,1,597,388,209
B,20010822,183400,1000693,00169B,0000369,1,11,1103,110301,0663,066302,210,327,1,327,210,117
B,20010822,183400,1000693,00169B,0000271,1,14,1406,140697,1799,179903,340,617,1,617,340,277
B,20010822,183400,1000693,00169B,0000305,1,11,1101,110129,1765,176502,185,241,1,241,185,56
B,20010823,181700,1000696,00080B,0000493,1,11,1113,111305,1755,175504,274,531,1,531,274,257
B,20010823,181700,1000696,00080B,0000361,1,11,1121,112105,0799,079901,339,601,1,601,339,262
B,20010823,181700,1000696,00080B,0000469,1,11,1113,111303,1417,141703,201,312,1,312,201,111
B,20010823,181700,1000696,00080B,0000231,1,12,1297,129797,1878,187801,472,920,1,920,472,448
B,20010823,181700,1000696,00080B,0000449,1,14,1406,140631,1215,121503,322,547,1,547,322,225
B,20010823,181700,1000696,00080B,0000303,1,14,1406,140611,0856,085602,310,509,1,509,310,199
B,20010823,181700,1000696,00080B,0000534,1,11,1104,110415,1226,122600,374,663,5,3315,1870,1445
B,20010823,181700,1000696,00080B,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
B,20010823,181700,1000696,00080B,0000436,1,11,1111,111197,0407,040704,331,550,1,550,331,219
B,20010823,181700,1000696,00080B,0000044,1,11,1121,112197,0013,001301,276,410,6,2460,1656,804
B,20010823,181700,1000696,00080B,0000552,1,14,1406,140697,0949,094901,307,500,5,2500,1535,965
B,20010823,181700,1000696,00080B,0000205,1,11,1115,111507,1001,100104,496,741,1,741,496,245
B,20010824,093304,1000702,00268B,0000447,1,11,1105,110511,1574,157403,324,645,1,645,324,321
B,20010824,093304,1000702,00268B,0000538,1,14,1401,140197,0255,025502,323,581,1,581,323,258
B,20010824,093304,1000702,00268B,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
B,20010824,110709,1000703,00284B,0000601,1,11,1111,111107,0220,022000,328,427,1,427,328,99
B,20010824,110709,1000703,00284B,0000318,1,13,1304,130497,1248,124805,231,301,5,1505,1155,350
B,20010824,110709,1000703,00284B,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127
B,20010824,110709,1000703,00284B,0000290,1,13,1304,130497,1686,168602,404,526,1,526,404,122
B,20010824,110709,1000703,00284B,0000332,1,11,1107,110721,0550,055003,354,788,1,788,354,434
B,20010824,110709,1000703,00284B,0000276,1,11,1120,112097,0617,061701,142,185,1,185,142,43
B,20010824,121124,1000698,00168B,0000564,1,11,1102,110205,1735,173500,200,260,6,1560,1200,360
B,20010824,121124,1000698,00168B,0000339,1,11,1105,110501,1285,128501,430,865,1,865,430,435
B,20010824,121124,1000698,00168B,0000013,1,11,1119,111907,0780,078001,254,331,1,331,254,77
B,20010824,121124,1000698,00168B,0000269,1,11,1102,110205,1566,156600,292,560,1,560,292,268
B,20010824,121124,1000698,00168B,0000290,1,13,1304,130497,1686,168602,404,526,1,526,404,122
