店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額,年月
C,20010719,145744,1000428,00063C,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100,20017
D,20010719,145744,1000445,00063D,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100,20017
A,20010719,145744,1000473,00063A,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100,20017
B,20010719,145744,1000520,00063B,0000572,1,11,1115,111507,1801,180100,421,548,1,548,421,127,20017
C,20010719,145744,1000428,00063C,0000446,1,11,1115,111503,0931,093101,328,436,1,436,328,108,20017
D,20010719,145744,1000445,00063D,0000446,1,11,1115,111503,0931,093101,328,427,5,2135,1640,495,20017
A,20010719,145744,1000473,00063A,0000572,1,11,1115,111507,1801,180100,421,666,4,2664,1684,980,20017
B,20010719,145744,1000520,00063B,0000436,1,11,1111,111197,0407,040704,331,441,5,2205,1655,550,20017
C,20010719,145744,1000428,00063C,0000572,1,11,1115,111507,1801,180100,421,548,1,548,421,127,20017
D,20010719,145744,1000445,00063D,0000579,1,11,1102,110211,1884,188400,259,400,5,2000,1295,705,20017
A,20010719,145744,1000473,00063A,0000579,1,11,1102,110211,1884,188400,259,337,1,337,259,78,20017
B,20010719,145744,1000520,00063B,0000579,1,11,1102,110211,1884,188400,259,337,1,337,259,78,20017
C,20010719,145744,1000428,00063C,0000579,1,11,1102,110211,1884,188400,259,349,1,349,259,90,20017
D,20010719,145744,1000445,00063D,0000572,1,11,1115,111507,1801,180100,421,855,1,855,421,434,20017
A,20010719,145744,1000473,00063A,0000446,1,11,1115,111503,0931,093101,328,427,1,427,328,99,20017
B,20010719,145744,1000520,00063B,0000446,1,11,1115,111503,0931,093101,328,427,1,427,328,99,20017
C,20010719,161800,1000429,00106C,0000252,1,14,1404,140401,0153,015302,238,378,1,378,238,140,20017
D,20010719,161800,1000446,00106D,0000252,1,14,1404,140401,0153,015302,238,460,1,460,238,222,20017
A,20010719,161800,1000474,00106A,0000280,1,14,1403,140316,0175,017501,253,399,1,399,253,146,20017
B,20010719,161800,1000521,00106B,0000252,1,14,1404,140401,0153,015302,238,310,6,1860,1428,432,20017
C,20010719,161800,1000429,00106C,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100,20017
D,20010719,171412,1000444,00024D,0000327,1,13,1302,130297,0471,047101,357,465,1,465,357,108,20017
A,20010719,161800,1000474,00106A,0000436,1,11,1111,111197,0407,040704,331,431,5,2155,1655,500,20017
B,20010719,161800,1000521,00106B,0000414,1,11,1117,111701,1705,170501,310,510,1,510,310,200,20017
C,20010719,161800,1000429,00106C,0000280,1,14,1403,140316,0175,017501,253,378,1,378,253,125,20017
D,20010719,161800,1000446,00106D,0000280,1,14,1403,140316,0175,017501,253,374,1,374,253,121,20017
A,20010719,161800,1000474,00106A,0000252,1,14,1404,140401,0153,015302,238,410,1,410,238,172,20017
B,20010719,161800,1000521,00106B,0000280,1,14,1403,140316,0175,017501,253,405,1,405,253,152,20017
C,20010719,161800,1000429,00106C,0000531,1,11,1117,111701,0158,015803,192,305,6,1830,1152,678,20017
D,20010719,161800,1000446,00106D,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,20017
A,20010719,161800,1000474,00106A,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,20017
B,20010719,161800,1000521,00106B,0000531,1,11,1117,111701,0158,015803,192,250,5,1250,960,290,20017
C,20010719,161800,1000429,00106C,0000414,1,11,1117,111701,1705,170501,310,523,1,523,310,213,20017
D,20010719,161800,1000446,00106D,0000414,1,11,1117,111701,1705,170501,310,743,1,743,310,433,20017
A,20010719,161800,1000474,00106A,0000414,1,11,1117,111701,1705,170501,310,568,5,2840,1550,1290,20017
B,20010719,161800,1000521,00106B,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,20017
C,20010719,161800,1000429,00106C,0000499,1,11,1101,110142,1124,112400,213,277,6,1662,1278,384,20017
D,20010719,161800,1000446,00106D,0000531,1,11,1117,111701,0158,015803,192,250,5,1250,960,290,20017
A,20010719,161800,1000474,00106A,0000531,1,11,1117,111701,0158,015803,192,250,1,250,192,58,20017
B,20010719,161800,1000521,00106B,0000436,1,11,1111,111197,0407,040704,331,441,1,441,331,110,20017
C,20010719,171412,1000427,00024C,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,20017
D,20010719,171412,1000444,00024D,0000291,1,11,1112,111211,1364,136402,272,573,3,1719,816,903,20017
A,20010719,171412,1000472,00024A,0000327,1,13,1302,130297,0471,047101,357,614,1,614,357,257,20017
B,20010719,171412,1000519,00024B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20017
C,20010719,171412,1000427,00024C,0000465,1,14,1402,140205,0918,091803,506,783,1,783,506,277,20017
D,20010719,171412,1000444,00024D,0000465,1,14,1402,140205,0918,091803,506,870,1,870,506,364,20017
A,20010719,171412,1000472,00024A,0000465,1,14,1402,140205,0918,091803,506,794,6,4764,3036,1728,20017
B,20010719,171412,1000519,00024B,0000312,1,14,1404,140407,0614,061400,305,397,5,1985,1525,460,20017
C,20010719,171412,1000427,00024C,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20017
D,20010719,171412,1000444,00024D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20017
A,20010719,171412,1000472,00024A,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,20017
B,20010719,171412,1000519,00024B,0000465,1,14,1402,140205,0918,091803,506,658,4,2632,2024,608,20017
C,20010719,171412,1000427,00024C,0000578,1,11,1115,111597,0104,010400,266,346,5,1730,1330,400,20017
D,20010719,171412,1000444,00024D,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20017
A,20010719,171412,1000472,00024A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20017
B,20010719,171412,1000519,00024B,0000291,1,11,1112,111211,1364,136402,272,354,5,1770,1360,410,20017
C,20010719,171412,1000427,00024C,0000327,1,13,1302,130297,0471,047101,357,465,5,2325,1785,540,20017
D,20010719,171412,1000444,00024D,0000312,1,14,1404,140407,0614,061400,305,483,1,483,305,178,20017
A,20010719,171412,1000472,00024A,0000329,1,14,1401,140103,0094,009404,288,460,1,460,288,172,20017
B,20010719,171412,1000519,00024B,0000329,1,14,1401,140103,0094,009404,288,480,1,480,288,192,20017
C,20010719,171412,1000427,00024C,0000312,1,14,1404,140407,0614,061400,305,397,1,397,305,92,20017
D,20010719,161800,1000446,00106D,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100,20017
A,20010719,171412,1000472,00024A,0000312,1,14,1404,140407,0614,061400,305,397,7,2779,2135,644,20017
B,20010719,171412,1000519,00024B,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,20017
C,20010719,171412,1000427,00024C,0000291,1,11,1112,111211,1364,136402,272,422,5,2110,1360,750,20017
D,20010719,171412,1000444,00024D,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,20017
A,20010719,171412,1000472,00024A,0000291,1,11,1112,111211,1364,136402,272,506,1,506,272,234,20017
B,20010719,171412,1000519,00024B,0000327,1,13,1302,130297,0471,047101,357,563,1,563,357,206,20017
D,20010720,221128,1000449,00180D,0000204,1,14,1403,140325,1196,119601,344,448,6,2688,2064,624,20017
A,20010720,115931,1000476,00112A,0000701,1,11,1119,111997,1509,150900,355,462,5,2310,1775,535,20017
B,20010720,115931,1000523,00112B,0000634,1,11,1115,111503,0554,055401,183,340,1,340,183,157,20017
D,20010720,221128,1000449,00180D,0000488,1,11,1119,111905,1644,164402,358,466,6,2796,2148,648,20017
A,20010720,115931,1000476,00112A,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,20017
B,20010720,115931,1000523,00112B,0000499,1,11,1101,110142,1124,112400,213,277,5,1385,1065,320,20017
D,20010720,221128,1000449,00180D,0000382,1,11,1119,111905,1336,133601,282,469,5,2345,1410,935,20017
A,20010720,115931,1000476,00112A,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102,20017
B,20010720,115931,1000523,00112B,0000341,1,11,1110,111007,1334,133400,122,227,1,227,122,105,20017
D,20010720,221128,1000449,00180D,0000583,1,11,1108,110805,1238,123804,70,130,1,130,70,60,20017
A,20010720,115931,1000476,00112A,0000634,1,11,1115,111503,0554,055401,183,238,1,238,183,55,20017
B,20010720,115931,1000523,00112B,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121,20017
D,20010720,221128,1000449,00180D,0000330,1,11,1121,112197,0068,006801,377,733,6,4398,2262,2136,20017
A,20010720,115931,1000476,00112A,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20017
B,20010720,115931,1000523,00112B,0000487,1,11,1117,111705,0717,071700,207,368,1,368,207,161,20017
D,20010720,221128,1000449,00180D,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142,20017
A,20010720,115931,1000476,00112A,0000559,1,11,1105,110511,1624,162401,402,523,4,2092,1608,484,20017
B,20010720,115931,1000523,00112B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240,20017
D,20010720,221128,1000449,00180D,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20017
A,20010720,115931,1000476,00112A,0000487,1,11,1117,111705,0717,071700,207,270,4,1080,828,252,20017
B,20010720,115931,1000523,00112B,0000701,1,11,1119,111997,1509,150900,355,462,1,462,355,107,20017
D,20010720,221128,1000449,00180D,0000382,1,11,1119,111905,1336,133601,282,469,1,469,282,187,20017
A,20010720,115931,1000476,00112A,0000628,1,11,1119,111907,1221,122101,403,632,1,632,403,229,20017
B,20010720,115931,1000523,00112B,0000559,1,11,1105,110511,1624,162401,402,523,3,1569,1206,363,20017
D,20010720,221128,1000449,00180D,0000286,1,11,1104,110415,1057,105702,302,393,1,393,302,91,20017
A,20010720,151602,1000478,00192A,0000320,1,14,1403,140327,1903,190301,95,149,4,596,380,216,20017
B,20010720,141423,1000528,00294B,0000254,1,11,1115,111597,1124,112402,370,575,1,575,370,205,20017
D,20010720,221128,1000449,00180D,0000294,1,14,1406,140681,0694,069401,236,307,3,921,708,213,20017
A,20010720,151602,1000478,00192A,0000426,1,11,1106,110601,1763,176305,177,380,1,380,177,203,20017
B,20010720,141423,1000528,00294B,0000689,1,13,1303,130301,0594,059402,421,548,1,548,421,127,20017
D,20010720,221128,1000449,00180D,0000326,1,11,1106,110601,1340,134000,416,541,1,541,416,125,20017
A,20010720,151602,1000478,00192A,0000247,1,11,1119,111909,1273,127302,335,618,1,618,335,283,20017
B,20010720,151602,1000525,00192B,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105,20017
C,20010720,115931,1000431,00112C,0000628,1,11,1119,111907,1221,122101,403,524,4,2096,1612,484,20017
D,20010720,115931,1000448,00112D,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,20017
A,20010720,151602,1000478,00192A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,20017
B,20010720,151602,1000525,00192B,0000247,1,11,1119,111909,1273,127302,335,436,7,3052,2345,707,20017
C,20010720,115931,1000431,00112C,0000499,1,11,1101,110142,1124,112400,213,277,3,831,639,192,20017
D,20010720,115931,1000448,00112D,0000311,1,11,1116,111603,1776,177601,339,550,1,550,339,211,20017
A,20010720,151602,1000478,00192A,0000113,1,13,1304,130403,0773,077300,212,276,1,276,212,64,20017
B,20010720,151602,1000525,00192B,0000438,1,14,1403,140309,1100,110001,208,440,1,440,208,232,20017
C,20010720,115931,1000431,00112C,0000341,1,11,1110,111007,1334,133400,122,183,1,183,122,61,20017
D,20010720,115931,1000448,00112D,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121,20017
A,20010720,151602,1000478,00192A,0000329,1,14,1401,140103,0094,009404,288,460,1,460,288,172,20017
B,20010720,151602,1000525,00192B,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20017
C,20010720,115931,1000431,00112C,0000634,1,11,1115,111503,0554,055401,183,238,1,238,183,55,20017
D,20010720,115931,1000448,00112D,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20017
A,20010720,163342,1000479,00230A,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20017
B,20010720,151602,1000525,00192B,0000329,1,14,1401,140103,0094,009404,288,480,1,480,288,192,20017
C,20010720,115931,1000431,00112C,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121,20017
D,20010720,115931,1000448,00112D,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,20017
A,20010720,163342,1000479,00230A,0000312,1,14,1404,140407,0614,061400,305,397,6,2382,1830,552,20017
B,20010720,151602,1000525,00192B,0000113,1,13,1304,130403,0773,077300,212,276,1,276,212,64,20017
C,20010720,115931,1000431,00112C,0000311,1,11,1116,111603,1776,177601,339,441,2,882,678,204,20017
D,20010720,115931,1000448,00112D,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121,20017
A,20010720,163342,1000479,00230A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186,20017
B,20010720,163342,1000526,00230B,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20017
C,20010720,115931,1000431,00112C,0000701,1,11,1119,111997,1509,150900,355,462,1,462,355,107,20017
D,20010720,115931,1000448,00112D,0000701,1,11,1119,111997,1509,150900,355,462,1,462,355,107,20017
A,20010720,163342,1000479,00230A,0000205,1,11,1115,111507,1001,100104,496,645,1,645,496,149,20017
B,20010720,163342,1000526,00230B,0000345,1,11,1121,112105,0188,018800,343,446,4,1784,1372,412,20017
C,20010720,115931,1000431,00112C,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,20017
D,20010720,221128,1000449,00180D,0000333,1,14,1403,140309,1633,163302,468,766,5,3830,2340,1490,20017
A,20010720,163342,1000479,00230A,0000492,1,11,1197,119797,0501,050100,361,470,1,470,361,109,20017
B,20010720,163342,1000526,00230B,0000441,1,11,1110,111007,0713,071300,296,385,6,2310,1776,534,20017
C,20010720,151602,1000433,00192C,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20017
D,20010720,151602,1000450,00192D,0000113,1,13,1304,130403,0773,077300,212,276,1,276,212,64,20017
A,20010720,163342,1000479,00230A,0000345,1,11,1121,112105,0188,018800,343,1189,1,1189,343,846,20017
B,20010720,163342,1000526,00230B,0000205,1,11,1115,111507,1001,100104,496,645,1,645,496,149,20017
C,20010720,151602,1000433,00192C,0000426,1,11,1106,110601,1763,176305,177,309,1,309,177,132,20017
D,20010720,151602,1000450,00192D,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,20017
A,20010720,163342,1000479,00230A,0000415,1,11,1115,111503,1902,190200,357,465,5,2325,1785,540,20017
B,20010720,163342,1000526,00230B,0000492,1,11,1197,119797,0501,050100,361,574,5,2870,1805,1065,20017
C,20010720,151602,1000433,00192C,0000113,1,13,1304,130403,0773,077300,212,276,1,276,212,64,20017
D,20010720,151602,1000450,00192D,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101,20017
A,20010720,182737,1000480,00254A,0000295,1,14,1497,149797,1570,157000,171,333,1,333,171,162,20017
B,20010720,163342,1000526,00230B,0000312,1,14,1404,140407,0614,061400,305,397,3,1191,915,276,20017
C,20010720,151602,1000433,00192C,0000438,1,14,1403,140309,1100,110001,208,380,1,380,208,172,20017
D,20010720,151602,1000450,00192D,0000426,1,11,1106,110601,1763,176305,177,231,1,231,177,54,20017
A,20010720,182737,1000480,00254A,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125,20017
B,20010720,163342,1000526,00230B,0000415,1,11,1115,111503,1902,190200,357,465,6,2790,2142,648,20017
C,20010720,151602,1000433,00192C,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20017
D,20010720,151602,1000450,00192D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20017
A,20010720,182737,1000480,00254A,0000376,1,11,1119,111905,0346,034600,359,638,5,3190,1795,1395,20017
B,20010720,182737,1000527,00254B,0000566,1,13,1302,130205,0561,056105,524,682,1,682,524,158,20017
C,20010720,151602,1000433,00192C,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101,20017
D,20010720,151602,1000450,00192D,0000320,1,14,1403,140327,1903,190301,95,140,5,700,475,225,20017
A,20010720,182737,1000480,00254A,0000408,1,11,1112,111201,0690,069004,410,897,1,897,410,487,20017
B,20010720,182737,1000527,00254B,0000300,1,11,1101,110117,1006,100601,238,360,1,360,238,122,20017
C,20010720,163342,1000434,00230C,0000441,1,11,1110,111007,0713,071300,296,414,5,2070,1480,590,20017
D,20010720,163342,1000451,00230D,0000519,1,13,1301,130129,1427,142700,170,278,1,278,170,108,20017
A,20010720,182737,1000480,00254A,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20017
B,20010720,182737,1000527,00254B,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97,20017
C,20010720,163342,1000434,00230C,0000312,1,14,1404,140407,0614,061400,305,397,1,397,305,92,20017
D,20010720,163342,1000451,00230D,0000312,1,14,1404,140407,0614,061400,305,483,1,483,305,178,20017
A,20010720,182737,1000480,00254A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89,20017
B,20010720,182737,1000527,00254B,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108,20017
C,20010720,163342,1000434,00230C,0000492,1,11,1197,119797,0501,050100,361,771,6,4626,2166,2460,20017
D,20010720,163342,1000451,00230D,0000415,1,11,1115,111503,1902,190200,357,465,3,1395,1071,324,20017
A,20010720,182737,1000480,00254A,0000383,1,11,1103,110301,1919,191900,404,526,1,526,404,122,20017
B,20010720,182737,1000527,00254B,0000429,1,11,1119,111997,1117,111700,295,493,1,493,295,198,20017
C,20010720,163342,1000434,00230C,0000205,1,11,1115,111507,1001,100104,496,755,1,755,496,259,20017
D,20010720,163342,1000451,00230D,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103,20017
A,20010720,182737,1000480,00254A,0000449,1,14,1406,140631,1215,121503,322,707,3,2121,966,1155,20017
B,20010720,182737,1000527,00254B,0000383,1,11,1103,110301,1919,191900,404,1192,1,1192,404,788,20017
C,20010720,163342,1000434,00230C,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20017
D,20010720,163342,1000451,00230D,0000441,1,11,1110,111007,0713,071300,296,869,1,869,296,573,20017
A,20010720,182737,1000480,00254A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20017
B,20010720,182737,1000527,00254B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123,20017
C,20010720,163342,1000434,00230C,0000345,1,11,1121,112105,0188,018800,343,672,1,672,343,329,20017
D,20010720,163342,1000451,00230D,0000205,1,11,1115,111507,1001,100104,496,645,1,645,496,149,20017
A,20010720,182737,1000480,00254A,0000566,1,13,1302,130205,0561,056105,524,682,1,682,524,158,20017
B,20010720,182737,1000527,00254B,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,20017
C,20010720,163342,1000434,00230C,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20017
D,20010720,163342,1000451,00230D,0000492,1,11,1197,119797,0501,050100,361,470,5,2350,1805,545,20017
A,20010720,182737,1000480,00254A,0000300,1,11,1101,110117,1006,100601,238,310,6,1860,1428,432,20017
B,20010720,182737,1000527,00254B,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125,20017
C,20010720,221128,1000432,00180C,0000333,1,14,1403,140309,1633,163302,468,707,1,707,468,239,20017
D,20010720,182737,1000452,00254D,0000383,1,11,1103,110301,1919,191900,404,611,5,3055,2020,1035,20017
A,20010720,221128,1000477,00180A,0000518,1,11,1110,111011,1369,136902,361,657,1,657,361,296,20017
B,20010720,182737,1000527,00254B,0000299,1,11,1110,111003,0565,056500,222,415,1,415,222,193,20017
C,20010720,221128,1000432,00180C,0000583,1,11,1108,110805,1238,123804,70,121,5,605,350,255,20017
D,20010720,182737,1000452,00254D,0000429,1,11,1119,111997,1117,111700,295,551,1,551,295,256,20017
A,20010720,221128,1000477,00180A,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20017
B,20010720,182737,1000527,00254B,0000347,1,11,1119,111905,1646,164603,297,485,6,2910,1782,1128,20017
C,20010720,221128,1000432,00180C,0000326,1,11,1106,110601,1340,134000,416,541,1,541,416,125,20017
