店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
D,20010903,184112,1000634,00190D,0000407,1,14,1406,140631,0423,042305,259,337,4,1348,1036,312
D,20010904,114026,1000636,00123D,0000330,1,11,1121,112197,0068,006801,377,902,1,902,377,525
D,20010904,114026,1000636,00123D,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
D,20010904,114026,1000636,00123D,0000119,1,13,1304,130401,0303,030302,334,435,1,435,334,101
D,20010904,114026,1000636,00123D,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101
D,20010904,114026,1000636,00123D,0000128,1,11,1118,111803,1760,176002,424,552,5,2760,2120,640
D,20010904,114026,1000636,00123D,0000580,1,14,1403,140315,1613,161302,420,546,1,546,420,126
D,20010904,114026,1000636,00123D,0000393,1,11,1105,110517,1889,188901,410,533,4,2132,1640,492
D,20010904,114026,1000636,00123D,0000439,1,11,1104,110411,1007,100700,187,556,1,556,187,369
D,20010904,183713,1000637,00233D,0000223,1,13,1301,130131,0104,010402,183,238,1,238,183,55
D,20010904,183713,1000637,00233D,0000575,1,11,1105,110501,0300,030002,378,652,6,3912,2268,1644
D,20010904,183713,1000637,00233D,0000287,1,14,1401,140197,1925,192500,148,195,1,195,148,47
D,20010904,183713,1000637,00233D,0000523,1,13,1301,130139,0120,012000,392,600,1,600,392,208
D,20010904,183713,1000637,00233D,0000057,1,13,1301,130129,0174,017405,181,236,1,236,181,55
D,20010904,183713,1000637,00233D,0000464,1,11,1102,110297,0542,054202,500,797,1,797,500,297
D,20010904,183713,1000637,00233D,0000375,1,11,1121,112107,1853,185300,221,338,1,338,221,117
D,20010904,183713,1000637,00233D,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
D,20010905,124254,1000638,00108D,0000230,1,11,1121,112111,0312,031203,345,571,1,571,345,226
D,20010905,124254,1000638,00108D,0000433,1,14,1497,149797,0227,022700,416,605,6,3630,2496,1134
D,20010905,124254,1000638,00108D,0000347,1,11,1119,111905,1646,164603,297,387,6,2322,1782,540
D,20010905,124254,1000638,00108D,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
D,20010905,124254,1000638,00108D,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98
D,20010905,124254,1000638,00108D,0000379,1,12,1201,120197,1725,172506,243,542,1,542,243,299
D,20010905,161954,1000639,00137D,0000235,1,11,1104,110413,1523,152302,321,418,6,2508,1926,582
D,20010905,161954,1000639,00137D,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141
D,20010905,161954,1000639,00137D,0000377,1,11,1105,110511,0302,030201,571,1087,1,1087,571,516
D,20010905,161954,1000639,00137D,0000235,1,11,1104,110413,1523,152302,321,418,1,418,321,97
D,20010905,172833,1000640,00150D,0000442,1,11,1101,110197,0266,026600,240,607,6,3642,1440,2202
D,20010905,172833,1000640,00150D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208
D,20010905,172833,1000640,00150D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208
D,20010905,172833,1000640,00150D,0000247,1,11,1119,111909,1273,127302,335,436,5,2180,1675,505
D,20010906,095040,1000643,00090D,0000617,1,12,1201,120197,0573,057301,450,585,6,3510,2700,810
D,20010906,122431,1000642,00057D,0000262,1,11,1110,111011,0013,001302,174,311,5,1555,870,685
D,20010906,122431,1000642,00057D,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110
D,20010906,122431,1000642,00057D,0000314,1,11,1101,110119,1942,194203,276,450,5,2250,1380,870
D,20010906,122431,1000642,00057D,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85
D,20010906,122431,1000642,00057D,0000362,1,11,1119,111901,0171,017104,222,561,1,561,222,339
D,20010906,122431,1000642,00057D,0000502,1,11,1107,110703,0725,072501,110,167,1,167,110,57
D,20010906,122431,1000642,00057D,0000503,1,14,1403,140327,0371,037101,262,341,3,1023,786,237
D,20010906,122431,1000642,00057D,0000667,1,11,1110,111003,0596,059604,246,320,5,1600,1230,370
D,20010906,122431,1000642,00057D,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
D,20010906,122431,1000642,00057D,0000461,1,14,1406,140671,0894,089401,381,781,1,781,381,400
D,20010906,161801,1000641,00041D,0000350,1,11,1102,110207,1263,126302,230,353,1,353,230,123
D,20010906,161801,1000641,00041D,0000486,1,11,1108,110801,1315,131504,208,271,1,271,208,63
D,20010906,161801,1000641,00041D,0000363,1,11,1104,110409,0649,064905,435,566,5,2830,2175,655
D,20010906,161801,1000641,00041D,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
D,20010906,161801,1000641,00041D,0000337,1,11,1101,110105,1021,102100,179,233,5,1165,895,270
D,20010906,161801,1000641,00041D,0000319,1,11,1101,110197,1895,189503,395,514,1,514,395,119
D,20010907,140516,1000644,00041D,0000465,1,14,1402,140205,0918,091803,506,870,1,870,506,364
D,20010907,140516,1000644,00041D,0000223,1,13,1301,130131,0104,010402,183,238,4,952,732,220
D,20010907,140516,1000644,00041D,0000640,1,11,1110,111009,1913,191300,278,362,1,362,278,84
D,20010907,150931,1000647,00190D,0000358,1,11,1104,110403,0344,034403,272,354,1,354,272,82
D,20010907,150931,1000647,00190D,0000474,1,11,1118,111897,1812,181200,190,405,1,405,190,215
D,20010907,150931,1000647,00190D,0000396,1,14,1401,140103,1489,148900,404,575,1,575,404,171
D,20010907,150931,1000647,00190D,0000532,1,13,1301,130121,1482,148204,202,263,1,263,202,61
D,20010907,150931,1000647,00190D,0000568,1,11,1111,111113,0463,046305,81,179,1,179,81,98
D,20010907,183733,1000645,00057D,0000384,1,14,1402,140205,0556,055600,286,450,1,450,286,164
D,20010907,183733,1000645,00057D,0000443,1,13,1301,130121,1886,188600,395,514,4,2056,1580,476
D,20010907,183733,1000645,00057D,0000284,1,13,1301,130133,1056,105604,132,172,1,172,132,40
D,20010907,183733,1000645,00057D,0000444,1,11,1116,111603,0315,031501,419,844,1,844,419,425
D,20010907,183733,1000645,00057D,0000733,1,11,1107,110703,0115,011504,404,526,1,526,404,122
D,20010907,183733,1000645,00057D,0000472,1,14,1402,140205,1974,197403,267,348,1,348,267,81
D,20010907,183733,1000645,00057D,0000524,1,11,1104,110401,0844,084401,418,818,1,818,418,400
D,20010907,183733,1000645,00057D,0000429,1,11,1119,111997,1117,111700,295,551,1,551,295,256
D,20010907,183733,1000645,00057D,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83
D,20010907,183733,1000645,00057D,0000502,1,11,1107,110703,0725,072501,110,167,1,167,110,57
D,20010907,183733,1000645,00057D,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
D,20010907,191949,1000646,00069D,0000314,1,11,1101,110119,1942,194203,276,450,1,450,276,174
D,20010907,191949,1000646,00069D,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54
D,20010907,191949,1000646,00069D,0000307,1,14,1403,140305,0788,078801,273,444,7,3108,1911,1197
D,20010907,191949,1000646,00069D,0000404,1,11,1115,111597,0728,072803,609,1376,1,1376,609,767
D,20010907,191949,1000646,00069D,0000464,1,11,1102,110297,0542,054202,500,797,1,797,500,297
D,20010907,191949,1000646,00069D,0000784,1,11,1101,110135,1918,191802,307,400,1,400,307,93
D,20010907,191949,1000646,00069D,0000436,1,11,1111,111197,0407,040704,331,579,5,2895,1655,1240
D,20010907,191949,1000646,00069D,0000692,1,11,1104,110403,0064,006400,166,216,1,216,166,50
D,20010907,191949,1000646,00069D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314
D,20010908,122806,1000648,00029D,0000373,1,11,1118,111897,1341,134100,91,119,1,119,91,28
D,20010908,122806,1000648,00029D,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137
D,20010908,122806,1000648,00029D,0000300,1,11,1101,110117,1006,100601,238,571,1,571,238,333
D,20010908,122806,1000648,00029D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356
D,20010908,122806,1000648,00029D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
D,20010908,122806,1000648,00029D,0000411,1,14,1406,140681,1053,105301,383,543,1,543,383,160
D,20010908,122806,1000648,00029D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250
D,20010908,144412,1000649,00128D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137
D,20010908,144412,1000649,00128D,0000484,1,11,1105,110509,1221,122103,180,234,5,1170,900,270
D,20010908,144412,1000649,00128D,0000350,1,11,1102,110207,1263,126302,230,474,6,2844,1380,1464
D,20010909,145817,1000651,00068D,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85
D,20010909,145817,1000651,00068D,0000338,1,14,1401,140105,1875,187504,331,622,5,3110,1655,1455
D,20010909,145817,1000651,00068D,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75
D,20010909,175227,1000652,00254D,0000315,1,14,1402,140205,0405,040501,290,477,1,477,290,187
D,20010909,175227,1000652,00254D,0000634,1,11,1115,111503,0554,055401,183,273,1,273,183,90
D,20010909,175227,1000652,00254D,0000332,1,11,1107,110721,0550,055003,354,514,1,514,354,160
D,20010909,175227,1000652,00254D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224
D,20010909,175227,1000652,00254D,0000273,1,11,1113,111301,1850,185002,134,192,1,192,134,58
D,20010909,175227,1000652,00254D,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75
D,20010909,175227,1000652,00254D,0000414,1,11,1117,111701,1705,170501,310,743,1,743,310,433
D,20010909,175227,1000652,00254D,0000578,1,11,1115,111597,0104,010400,266,346,4,1384,1064,320
D,20010909,175227,1000652,00254D,0000500,1,11,1105,110504,1229,122901,412,667,1,667,412,255
D,20010909,175227,1000652,00254D,0000735,1,13,1302,130205,1749,174903,323,420,1,420,323,97
D,20010909,180340,1000650,00066D,0000377,1,11,1105,110511,0302,030201,571,1087,1,1087,571,516
D,20010909,180340,1000650,00066D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356
D,20010909,180340,1000650,00066D,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83
D,20010909,180340,1000650,00066D,0000399,1,11,1113,111307,0939,093902,198,297,6,1782,1188,594
D,20010909,180340,1000650,00066D,0000211,1,14,1404,140497,1634,163400,322,419,5,2095,1610,485
D,20010909,180340,1000650,00066D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63
D,20010909,180340,1000650,00066D,0000583,1,11,1108,110805,1238,123804,70,130,1,130,70,60
D,20010910,095005,1000654,00052D,0000216,1,11,1107,110707,1113,111304,189,246,1,246,189,57
D,20010910,095005,1000654,00052D,0000674,1,11,1108,110801,1816,181600,119,155,1,155,119,36
D,20010910,095005,1000654,00052D,0000331,1,11,1102,110207,0193,019301,275,584,1,584,275,309
D,20010910,095005,1000654,00052D,0000584,1,11,1114,111401,1974,197400,316,411,1,411,316,95
D,20010910,095005,1000654,00052D,0000289,1,14,1406,140691,0678,067800,475,1061,1,1061,475,586
D,20010910,095005,1000654,00052D,0000111,1,12,1202,120297,0828,082802,408,531,5,2655,2040,615
D,20010910,140711,1000655,00082D,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88
D,20010910,140711,1000655,00082D,0000215,1,11,1119,111907,0143,014301,99,129,5,645,495,150
D,20010910,140711,1000655,00082D,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
D,20010910,140711,1000655,00082D,0000368,1,13,1301,130139,0054,005401,335,761,1,761,335,426
D,20010910,140711,1000655,00082D,0000480,1,13,1301,130131,1492,149206,320,416,7,2912,2240,672
D,20010910,140711,1000655,00082D,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127
D,20010910,140711,1000655,00082D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79
D,20010910,143733,1000653,00032D,0000308,1,14,1404,140407,0707,070700,468,708,5,3540,2340,1200
D,20010910,143733,1000653,00032D,0000567,1,11,1104,110403,0744,074400,364,474,6,2844,2184,660
D,20010910,143733,1000653,00032D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
D,20010910,143733,1000653,00032D,0000467,1,11,1101,110115,0508,050800,173,274,5,1370,865,505
D,20010910,143733,1000653,00032D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89
D,20010911,135933,1000659,00182D,0000343,1,11,1104,110407,0189,018903,384,500,3,1500,1152,348
D,20010911,135933,1000659,00182D,0000434,1,11,1105,110504,0523,052300,378,599,7,4193,2646,1547
D,20010911,135933,1000659,00182D,0000118,1,14,1403,140323,0194,019404,255,332,1,332,255,77
D,20010911,135933,1000659,00182D,0000301,1,14,1497,149797,1730,173005,154,201,4,804,616,188
D,20010911,135933,1000659,00182D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142
D,20010911,144301,1000660,00248D,0000494,1,11,1110,111009,1720,172003,236,370,5,1850,1180,670
D,20010911,144301,1000660,00248D,0000354,1,11,1112,111211,0869,086900,188,291,4,1164,752,412
D,20010911,144301,1000660,00248D,0000430,1,11,1102,110297,1287,128703,231,372,1,372,231,141
D,20010911,144301,1000660,00248D,0000204,1,14,1403,140325,1196,119601,344,448,4,1792,1376,416
D,20010911,144301,1000660,00248D,0000497,1,11,1119,111997,0482,048203,542,913,6,5478,3252,2226
D,20010911,144301,1000660,00248D,0000160,1,14,1403,140325,0125,012500,124,162,2,324,248,76
D,20010911,144301,1000660,00248D,0000556,1,11,1102,110205,0420,042000,355,462,1,462,355,107
D,20010911,144301,1000660,00248D,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
D,20010911,144301,1000660,00248D,0000572,1,11,1115,111507,1801,180100,421,855,1,855,421,434
D,20010911,144301,1000660,00248D,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233
D,20010911,145145,1000656,00078D,0000565,1,11,1116,111601,1327,132700,249,324,4,1296,996,300
D,20010911,152738,1000658,00145D,0000202,1,11,1197,119701,1424,142402,306,398,1,398,306,92
D,20010911,152738,1000658,00145D,0000503,1,14,1403,140327,0371,037101,262,440,5,2200,1310,890
D,20010911,152738,1000658,00145D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129
D,20010911,152738,1000658,00145D,0000418,1,11,1105,110501,1844,184400,197,310,3,930,591,339
D,20010911,152738,1000658,00145D,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
D,20010911,152738,1000658,00145D,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
D,20010911,152738,1000658,00145D,0000287,1,14,1401,140197,1925,192500,148,195,5,975,740,235
D,20010911,153146,1000657,00090D,0000560,1,11,1101,110133,1053,105300,373,485,4,1940,1492,448
D,20010911,153146,1000657,00090D,0000583,1,11,1108,110805,1238,123804,70,130,5,650,350,300
D,20010912,115651,1000661,00078D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137
D,20010912,115651,1000661,00078D,0000433,1,14,1497,149797,0227,022700,416,605,1,605,416,189
D,20010912,115651,1000661,00078D,0000181,1,12,1202,120297,1483,148302,265,436,1,436,265,171
D,20010912,115651,1000661,00078D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79
D,20010912,130916,1000662,00092D,0000217,1,11,1121,112111,0522,052201,313,407,1,407,313,94
D,20010912,130916,1000662,00092D,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87
D,20010912,130916,1000662,00092D,0000270,1,11,1115,111507,0605,060502,238,310,5,1550,1190,360
D,20010912,130916,1000662,00092D,0000661,1,11,1111,111109,0110,011006,284,370,1,370,284,86
D,20010912,130916,1000662,00092D,0000138,1,11,1105,110501,1318,131805,406,528,4,2112,1624,488
D,20010912,130916,1000662,00092D,0000469,1,11,1113,111303,1417,141703,201,386,1,386,201,185
D,20010912,130916,1000662,00092D,0000203,1,11,1116,111603,1012,101201,242,436,1,436,242,194
D,20010912,130916,1000662,00092D,0000587,1,11,1101,110131,0048,004801,212,343,1,343,212,131
D,20010912,130916,1000662,00092D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129
D,20010912,130916,1000662,00092D,0000561,1,11,1102,110209,0208,020801,308,401,1,401,308,93
D,20010912,130916,1000662,00092D,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
D,20010912,130916,1000662,00092D,0000503,1,14,1403,140327,0371,037101,262,440,1,440,262,178
D,20010912,140238,1000663,00146D,0000335,1,11,1101,110103,0485,048500,109,229,1,229,109,120
D,20010912,140238,1000663,00146D,0000475,1,11,1101,110135,1067,106705,243,721,1,721,243,478
D,20010912,140238,1000663,00146D,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93
D,20010912,140238,1000663,00146D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250
D,20010912,140238,1000663,00146D,0000400,1,11,1112,111209,1444,144403,252,411,1,411,252,159
D,20010912,140238,1000663,00146D,0000405,1,13,1301,130123,1310,131000,408,628,1,628,408,220
D,20010912,140238,1000663,00146D,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
D,20010913,112543,1000665,00184D,0000351,1,11,1113,111397,0745,074501,227,341,1,341,227,114
D,20010913,112543,1000665,00184D,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101
D,20010913,121632,1000664,00054D,0000173,1,11,1115,111501,1466,146600,132,240,1,240,132,108
D,20010913,121632,1000664,00054D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314
D,20010913,121632,1000664,00054D,0000361,1,11,1121,112105,0799,079901,339,616,1,616,339,277
D,20010913,121632,1000664,00054D,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92
D,20010913,121632,1000664,00054D,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
D,20010913,121632,1000664,00054D,0000403,1,11,1120,112097,0465,046500,203,321,1,321,203,118
D,20010914,170137,1000668,00242D,0000297,1,11,1112,111211,0192,019200,426,554,1,554,426,128
D,20010914,170137,1000668,00242D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63
D,20010914,170137,1000668,00242D,0000286,1,11,1104,110415,1057,105702,302,393,1,393,302,91
D,20010914,170137,1000668,00242D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
D,20010914,170137,1000668,00242D,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
D,20010914,170635,1000667,00023D,0000508,1,11,1117,111701,0471,047104,344,1056,1,1056,344,712
D,20010914,170635,1000667,00023D,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
D,20010914,170635,1000667,00023D,0000536,1,11,1113,111307,1083,108301,206,320,1,320,206,114
D,20010914,170635,1000667,00023D,0000306,1,13,1301,130135,0536,053604,288,458,4,1832,1152,680
D,20010914,170635,1000667,00023D,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
D,20010914,170635,1000667,00023D,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
D,20010914,170635,1000667,00023D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356
D,20010914,170635,1000667,00023D,0000204,1,14,1403,140325,1196,119601,344,448,5,2240,1720,520
D,20010914,170635,1000667,00023D,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142
D,20010914,170635,1000667,00023D,0000219,1,13,1304,130403,1537,153702,378,600,4,2400,1512,888
D,20010914,174336,1000666,00006D,0000647,1,11,1105,110513,1274,127401,366,476,1,476,366,110
D,20010914,174336,1000666,00006D,0000326,1,11,1106,110601,1340,134000,416,541,1,541,416,125
D,20010914,174336,1000666,00006D,0000415,1,11,1115,111503,1902,190200,357,465,5,2325,1785,540
D,20010914,174336,1000666,00006D,0000171,1,14,1406,140681,0164,016402,420,546,6,3276,2520,756
D,20010914,174336,1000666,00006D,0000531,1,11,1117,111701,0158,015803,192,250,1,250,192,58
D,20010915,101258,1000670,00070D,0000308,1,14,1404,140407,0707,070700,468,708,6,4248,2808,1440
D,20010915,101258,1000670,00070D,0000499,1,11,1101,110142,1124,112400,213,277,6,1662,1278,384
D,20010915,174117,1000671,00111D,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88
D,20010915,174117,1000671,00111D,0000470,1,11,1119,111909,0062,006201,274,441,1,441,274,167
D,20010915,174117,1000671,00111D,0000348,1,11,1115,111505,0929,092901,331,902,1,902,331,571
D,20010915,174117,1000671,00111D,0000453,1,14,1403,140307,1143,114302,357,578,1,578,357,221
D,20010915,174117,1000671,00111D,0000368,1,13,1301,130139,0054,005401,335,761,1,761,335,426
D,20010915,174117,1000671,00111D,0000487,1,11,1117,111705,0717,071700,207,385,1,385,207,178
