shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
A,20010905,124254,1000680,00108A,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98
A,20010905,161954,1000681,00137A,0000264,1,11,1115,111509,0969,096902,469,677,1,677,469,208
A,20010905,161954,1000681,00137A,0000235,1,11,1104,110413,1523,152302,321,418,1,418,321,97
A,20010905,161954,1000681,00137A,0000235,1,11,1104,110413,1523,152302,321,418,1,418,321,97
A,20010905,161954,1000681,00137A,0000377,1,11,1105,110511,0302,030201,571,743,1,743,571,172
A,20010905,172833,1000682,00150A,0000442,1,11,1101,110197,0266,026600,240,607,5,3035,1200,1835
A,20010905,172833,1000682,00150A,0000374,1,11,1117,111701,0151,015100,329,543,3,1629,987,642
A,20010905,172833,1000682,00150A,0000374,1,11,1117,111701,0151,015100,329,543,4,2172,1316,856
A,20010905,172833,1000682,00150A,0000247,1,11,1119,111909,1273,127302,335,757,1,757,335,422
A,20010906,095040,1000685,00090A,0000617,1,12,1201,120197,0573,057301,450,585,1,585,450,135
A,20010906,122431,1000684,00057A,0000362,1,11,1119,111901,0171,017104,222,391,6,2346,1332,1014
A,20010906,122431,1000684,00057A,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110
A,20010906,122431,1000684,00057A,0000401,1,11,1121,112105,1216,121600,265,345,3,1035,795,240
A,20010906,122431,1000684,00057A,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85
A,20010906,122431,1000684,00057A,0000314,1,11,1101,110119,1942,194203,276,413,1,413,276,137
A,20010906,122431,1000684,00057A,0000503,1,14,1403,140327,0371,037101,262,512,1,512,262,250
A,20010906,122431,1000684,00057A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122
A,20010906,122431,1000684,00057A,0000667,1,11,1110,111003,0596,059604,246,320,1,320,246,74
A,20010906,122431,1000684,00057A,0000461,1,14,1406,140671,0894,089401,381,496,6,2976,2286,690
A,20010906,122431,1000684,00057A,0000502,1,11,1107,110703,0725,072501,110,179,4,716,440,276
A,20010906,161801,1000683,00041A,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
A,20010906,161801,1000683,00041A,0000486,1,11,1108,110801,1315,131504,208,292,6,1752,1248,504
A,20010906,161801,1000683,00041A,0000319,1,11,1101,110197,1895,189503,395,514,1,514,395,119
A,20010906,161801,1000683,00041A,0000350,1,11,1102,110207,1263,126302,230,299,1,299,230,69
A,20010906,161801,1000683,00041A,0000279,1,11,1121,112107,1886,188601,122,159,6,954,732,222
A,20010906,161801,1000683,00041A,0000363,1,11,1104,110409,0649,064905,435,566,5,2830,2175,655
A,20010906,171851,1000686,00278A,0000494,1,11,1110,111009,1720,172003,236,666,1,666,236,430
A,20010906,171851,1000686,00278A,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97
A,20010906,171851,1000686,00278A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186
A,20010907,140516,1000687,00041A,0000223,1,13,1301,130131,0104,010402,183,238,1,238,183,55
A,20010907,140516,1000687,00041A,0000640,1,11,1110,111009,1913,191300,278,362,1,362,278,84
A,20010907,140516,1000687,00041A,0000465,1,14,1402,140205,0918,091803,506,962,1,962,506,456
A,20010907,150931,1000690,00190A,0000358,1,11,1104,110403,0344,034403,272,508,3,1524,816,708
A,20010907,150931,1000690,00190A,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
A,20010907,150931,1000690,00190A,0000396,1,14,1401,140103,1489,148900,404,877,1,877,404,473
A,20010907,150931,1000690,00190A,0000532,1,13,1301,130121,1482,148204,202,316,1,316,202,114
A,20010907,150931,1000690,00190A,0000568,1,11,1111,111113,0463,046305,81,136,1,136,81,55
A,20010907,183733,1000688,00057A,0000733,1,11,1107,110703,0115,011504,404,526,1,526,404,122
A,20010907,183733,1000688,00057A,0000384,1,14,1402,140205,0556,055600,286,654,1,654,286,368
A,20010907,183733,1000688,00057A,0000472,1,14,1402,140205,1974,197403,267,443,6,2658,1602,1056
A,20010907,183733,1000688,00057A,0000284,1,13,1301,130133,1056,105604,132,172,1,172,132,40
A,20010907,183733,1000688,00057A,0000471,1,11,1115,111511,1361,136102,275,426,1,426,275,151
A,20010907,183733,1000688,00057A,0000444,1,11,1116,111603,0315,031501,419,652,5,3260,2095,1165
A,20010907,183733,1000688,00057A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
A,20010907,183733,1000688,00057A,0000443,1,13,1301,130121,1886,188600,395,608,1,608,395,213
A,20010907,183733,1000688,00057A,0000502,1,11,1107,110703,0725,072501,110,179,6,1074,660,414
A,20010907,183733,1000688,00057A,0000448,1,11,1120,112005,1298,129803,313,555,1,555,313,242
A,20010907,183733,1000688,00057A,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126
A,20010907,191949,1000689,00069A,0000784,1,11,1101,110135,1918,191802,307,400,1,400,307,93
A,20010907,191949,1000689,00069A,0000314,1,11,1101,110119,1942,194203,276,413,1,413,276,137
A,20010907,191949,1000689,00069A,0000692,1,11,1104,110403,0064,006400,166,216,1,216,166,50
A,20010907,191949,1000689,00069A,0000307,1,14,1403,140305,0788,078801,273,355,1,355,273,82
A,20010907,191949,1000689,00069A,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54
A,20010907,191949,1000689,00069A,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100
A,20010907,191949,1000689,00069A,0000404,1,11,1115,111597,0728,072803,609,1590,1,1590,609,981
A,20010907,191949,1000689,00069A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127
A,20010907,191949,1000689,00069A,0000464,1,11,1102,110297,0542,054202,500,782,6,4692,3000,1692
A,20010908,122806,1000691,00029A,0000395,1,11,1118,111807,1556,155601,293,458,1,458,293,165
A,20010908,122806,1000691,00029A,0000515,1,11,1119,111907,1477,147704,436,672,6,4032,2616,1416
A,20010908,122806,1000691,00029A,0000373,1,11,1118,111897,1341,134100,91,147,1,147,91,56
A,20010908,122806,1000691,00029A,0000411,1,14,1406,140681,1053,105301,383,590,1,590,383,207
A,20010908,122806,1000691,00029A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174
A,20010908,122806,1000691,00029A,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137
A,20010908,122806,1000691,00029A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72
A,20010908,144412,1000692,00128A,0000484,1,11,1105,110509,1221,122103,180,847,1,847,180,667
A,20010908,144412,1000692,00128A,0000350,1,11,1102,110207,1263,126302,230,397,1,397,230,167
A,20010908,144412,1000692,00128A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122
A,20010909,145817,1000694,00068A,0000495,1,11,1111,111113,0138,013801,247,407,1,407,247,160
A,20010909,145817,1000694,00068A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100
A,20010909,145817,1000694,00068A,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85
A,20010909,175227,1000695,00254A,0000735,1,13,1302,130205,1749,174903,323,420,6,2520,1938,582
A,20010909,175227,1000695,00254A,0000332,1,11,1107,110721,0550,055003,354,653,1,653,354,299
A,20010909,175227,1000695,00254A,0000500,1,11,1105,110504,1229,122901,412,700,5,3500,2060,1440
A,20010909,175227,1000695,00254A,0000273,1,11,1113,111301,1850,185002,134,175,5,875,670,205
A,20010909,175227,1000695,00254A,0000414,1,11,1117,111701,1705,170501,310,568,1,568,310,258
A,20010909,175227,1000695,00254A,0000315,1,14,1402,140205,0405,040501,290,527,1,527,290,237
A,20010909,175227,1000695,00254A,0000634,1,11,1115,111503,0554,055401,183,238,6,1428,1098,330
A,20010909,175227,1000695,00254A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75
A,20010909,175227,1000695,00254A,0000578,1,11,1115,111597,0104,010400,266,346,6,2076,1596,480
A,20010909,175227,1000695,00254A,0000512,1,11,1118,111807,1133,113302,352,655,1,655,352,303
A,20010909,180340,1000693,00066A,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97
A,20010909,180340,1000693,00066A,0000431,1,11,1101,110129,1705,170502,207,506,1,506,207,299
A,20010909,180340,1000693,00066A,0000377,1,11,1105,110511,0302,030201,571,743,1,743,571,172
A,20010909,180340,1000693,00066A,0000583,1,11,1108,110805,1238,123804,70,91,1,91,70,21
A,20010909,180340,1000693,00066A,0000399,1,11,1113,111307,0939,093902,198,367,1,367,198,169
A,20010909,180340,1000693,00066A,0000515,1,11,1119,111907,1477,147704,436,672,5,3360,2180,1180
A,20010909,180340,1000693,00066A,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83
A,20010910,095005,1000697,00052A,0000674,1,11,1108,110801,1816,181600,119,191,7,1337,833,504
A,20010910,095005,1000697,00052A,0000289,1,14,1406,140691,0678,067800,475,791,1,791,475,316
A,20010910,095005,1000697,00052A,0000584,1,11,1114,111401,1974,197400,316,411,5,2055,1580,475
A,20010910,095005,1000697,00052A,0000331,1,11,1102,110207,0193,019301,275,358,6,2148,1650,498
A,20010910,095005,1000697,00052A,0000216,1,11,1107,110707,1113,111304,189,246,6,1476,1134,342
A,20010910,095005,1000697,00052A,0000111,1,12,1202,120297,0828,082802,408,531,1,531,408,123
A,20010910,140711,1000698,00082A,0000480,1,13,1301,130131,1492,149206,320,501,1,501,320,181
A,20010910,140711,1000698,00082A,0000215,1,11,1119,111907,0143,014301,99,161,1,161,99,62
A,20010910,140711,1000698,00082A,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88
A,20010910,140711,1000698,00082A,0000368,1,13,1301,130139,0054,005401,335,530,4,2120,1340,780
A,20010910,140711,1000698,00082A,0000522,1,13,1301,130121,1677,167705,261,586,1,586,261,325
A,20010910,140711,1000698,00082A,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127
A,20010910,140711,1000698,00082A,0000463,1,14,1402,140211,0108,010800,333,596,1,596,333,263
A,20010910,143733,1000696,00032A,0000308,1,14,1404,140407,0707,070700,468,759,3,2277,1404,873
A,20010910,143733,1000696,00032A,0000419,1,11,1112,111211,0736,073600,296,664,1,664,296,368
A,20010910,143733,1000696,00032A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174
A,20010910,143733,1000696,00032A,0000467,1,11,1101,110115,0508,050800,173,225,4,900,692,208
A,20010910,143733,1000696,00032A,0000567,1,11,1104,110403,0744,074400,364,474,5,2370,1820,550
A,20010911,135933,1000702,00182A,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47
A,20010911,135933,1000702,00182A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257
A,20010911,135933,1000702,00182A,0000118,1,14,1403,140323,0194,019404,255,332,1,332,255,77
A,20010911,135933,1000702,00182A,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116
A,20010911,135933,1000702,00182A,0000231,1,12,1297,129797,1878,187801,472,699,1,699,472,227
A,20010911,144301,1000703,00248A,0000658,1,11,1106,110601,0533,053304,216,281,3,843,648,195
A,20010911,144301,1000703,00248A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
A,20010911,144301,1000703,00248A,0000556,1,11,1102,110205,0420,042000,355,462,1,462,355,107
A,20010911,144301,1000703,00248A,0000160,1,14,1403,140325,0125,012500,124,162,6,972,744,228
A,20010911,144301,1000703,00248A,0000494,1,11,1110,111009,1720,172003,236,666,1,666,236,430
A,20010911,144301,1000703,00248A,0000354,1,11,1112,111211,0869,086900,188,379,1,379,188,191
A,20010911,144301,1000703,00248A,0000430,1,11,1102,110297,1287,128703,231,413,5,2065,1155,910
A,20010911,144301,1000703,00248A,0000204,1,14,1403,140325,1196,119601,344,448,1,448,344,104
A,20010911,144301,1000703,00248A,0000572,1,11,1115,111507,1801,180100,421,666,1,666,421,245
A,20010911,144301,1000703,00248A,0000497,1,11,1119,111997,0482,048203,542,705,5,3525,2710,815
A,20010911,145145,1000699,00078A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75
A,20010911,152738,1000701,00145A,0000287,1,14,1401,140197,1925,192500,148,274,1,274,148,126
A,20010911,152738,1000701,00145A,0000418,1,11,1105,110501,1844,184400,197,311,1,311,197,114
A,20010911,152738,1000701,00145A,0000370,1,11,1102,110211,1261,126101,224,350,1,350,224,126
A,20010911,152738,1000701,00145A,0000503,1,14,1403,140327,0371,037101,262,713,4,2852,1048,1804
A,20010911,152738,1000701,00145A,0000371,1,11,1120,112005,0438,043802,400,911,4,3644,1600,2044
A,20010911,152738,1000701,00145A,0000310,1,14,1404,140403,1148,114803,298,388,5,1940,1490,450
A,20010911,152738,1000701,00145A,0000202,1,11,1197,119701,1424,142402,306,398,1,398,306,92
A,20010911,153146,1000700,00090A,0000560,1,11,1101,110133,1053,105300,373,485,1,485,373,112
A,20010911,153146,1000700,00090A,0000583,1,11,1108,110805,1238,123804,70,122,1,122,70,52
A,20010912,115651,1000704,00078A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122
A,20010912,115651,1000704,00078A,0000522,1,13,1301,130121,1677,167705,261,586,1,586,261,325
A,20010912,115651,1000704,00078A,0000181,1,12,1202,120297,1483,148302,265,345,1,345,265,80
A,20010912,115651,1000704,00078A,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
A,20010912,130916,1000705,00092A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
A,20010912,130916,1000705,00092A,0000423,1,11,1107,110791,0107,010703,290,445,1,445,290,155
A,20010912,130916,1000705,00092A,0000217,1,11,1121,112111,0522,052201,313,407,1,407,313,94
A,20010912,130916,1000705,00092A,0000503,1,14,1403,140327,0371,037101,262,713,1,713,262,451
A,20010912,130916,1000705,00092A,0000203,1,11,1116,111603,1012,101201,242,315,1,315,242,73
A,20010912,130916,1000705,00092A,0000561,1,11,1102,110209,0208,020801,308,401,6,2406,1848,558
A,20010912,130916,1000705,00092A,0000370,1,11,1102,110211,1261,126101,224,350,1,350,224,126
A,20010912,130916,1000705,00092A,0000469,1,11,1113,111303,1417,141703,201,434,1,434,201,233
A,20010912,130916,1000705,00092A,0000138,1,11,1105,110501,1318,131805,406,528,5,2640,2030,610
A,20010912,130916,1000705,00092A,0000587,1,11,1101,110131,0048,004801,212,276,1,276,212,64
A,20010912,130916,1000705,00092A,0000270,1,11,1115,111507,0605,060502,238,357,1,357,238,119
A,20010912,130916,1000705,00092A,0000661,1,11,1111,111109,0110,011006,284,370,1,370,284,86
A,20010912,140238,1000706,00146A,0000335,1,11,1101,110103,0485,048500,109,168,1,168,109,59
A,20010912,140238,1000706,00146A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
A,20010912,140238,1000706,00146A,0000303,1,14,1406,140611,0856,085602,310,725,1,725,310,415
A,20010912,140238,1000706,00146A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
A,20010912,140238,1000706,00146A,0000400,1,11,1112,111209,1444,144403,252,491,5,2455,1260,1195
A,20010912,140238,1000706,00146A,0000475,1,11,1101,110135,1067,106705,243,412,5,2060,1215,845
A,20010912,140238,1000706,00146A,0000405,1,13,1301,130123,1310,131000,408,625,1,625,408,217
A,20010913,112543,1000708,00184A,0000351,1,11,1113,111397,0745,074501,227,296,5,1480,1135,345
A,20010913,112543,1000708,00184A,0000467,1,11,1101,110115,0508,050800,173,225,3,675,519,156
A,20010913,121632,1000707,00054A,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
A,20010913,121632,1000707,00054A,0000427,1,11,1105,110503,1032,103200,305,641,1,641,305,336
A,20010913,121632,1000707,00054A,0000173,1,11,1115,111501,1466,146600,132,213,1,213,132,81
A,20010913,121632,1000707,00054A,0000403,1,11,1120,112097,0465,046500,203,327,1,327,203,124
A,20010913,121632,1000707,00054A,0000361,1,11,1121,112105,0799,079901,339,629,1,629,339,290
A,20010913,121632,1000707,00054A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127
A,20010913,142643,1000709,00265A,0000382,1,11,1119,111905,1336,133601,282,523,1,523,282,241
A,20010913,142643,1000709,00265A,0000477,1,11,1104,110411,1463,146303,575,1208,1,1208,575,633
A,20010913,142643,1000709,00265A,0000333,1,14,1403,140309,1633,163302,468,758,5,3790,2340,1450
A,20010913,142643,1000709,00265A,0000535,1,11,1105,110504,1013,101300,376,731,1,731,376,355
A,20010913,142643,1000709,00265A,0000352,1,11,1101,110125,1322,132200,345,668,6,4008,2070,1938
A,20010913,142643,1000709,00265A,0000414,1,11,1117,111701,1705,170501,310,776,1,776,310,466
A,20010913,142643,1000709,00265A,0000303,1,14,1406,140611,0856,085602,310,725,1,725,310,415
A,20010913,142643,1000709,00265A,0000414,1,11,1117,111701,1705,170501,310,776,2,1552,620,932
A,20010913,142643,1000709,00265A,0000640,1,11,1110,111009,1913,191300,278,362,1,362,278,84
A,20010914,170137,1000712,00242A,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
A,20010914,170137,1000712,00242A,0000477,1,11,1104,110411,1463,146303,575,1208,1,1208,575,633
A,20010914,170137,1000712,00242A,0000297,1,11,1112,111211,0192,019200,426,554,1,554,426,128
A,20010914,170137,1000712,00242A,0000431,1,11,1101,110129,1705,170502,207,506,1,506,207,299
A,20010914,170137,1000712,00242A,0000286,1,11,1104,110415,1057,105702,302,557,5,2785,1510,1275
A,20010914,170635,1000711,00023A,0000508,1,11,1117,111701,0471,047104,344,938,1,938,344,594
A,20010914,170635,1000711,00023A,0000371,1,11,1120,112005,0438,043802,400,911,1,911,400,511
A,20010914,170635,1000711,00023A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
A,20010914,170635,1000711,00023A,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142
A,20010914,170635,1000711,00023A,0000536,1,11,1113,111307,1083,108301,206,268,1,268,206,62
A,20010914,170635,1000711,00023A,0000204,1,14,1403,140325,1196,119601,344,448,1,448,344,104
A,20010914,170635,1000711,00023A,0000515,1,11,1119,111907,1477,147704,436,672,1,672,436,236
A,20010914,170635,1000711,00023A,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
A,20010914,170635,1000711,00023A,0000219,1,13,1304,130403,1537,153702,378,492,5,2460,1890,570
A,20010914,170635,1000711,00023A,0000306,1,13,1301,130135,0536,053604,288,375,1,375,288,87
A,20010914,174336,1000710,00006A,0000647,1,11,1105,110513,1274,127401,366,476,1,476,366,110
A,20010914,174336,1000710,00006A,0000171,1,14,1406,140681,0164,016402,420,546,1,546,420,126
A,20010914,174336,1000710,00006A,0000531,1,11,1117,111701,0158,015803,192,250,6,1500,1152,348
A,20010914,174336,1000710,00006A,0000326,1,11,1106,110601,1340,134000,416,541,1,541,416,125
A,20010914,174336,1000710,00006A,0000415,1,11,1115,111503,1902,190200,357,465,5,2325,1785,540
A,20010915,101258,1000714,00070A,0000308,1,14,1404,140407,0707,070700,468,759,1,759,468,291
A,20010915,101258,1000714,00070A,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64
A,20010915,174117,1000715,00111A,0000162,1,11,1120,112003,0572,057202,353,459,1,459,353,106
A,20010915,174117,1000715,00111A,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
A,20010915,174117,1000715,00111A,0000381,1,11,1113,111397,0678,067801,292,457,1,457,292,165
A,20010915,174117,1000715,00111A,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63
A,20010915,174117,1000715,00111A,0000348,1,11,1115,111505,0929,092901,331,685,1,685,331,354
A,20010915,174117,1000715,00111A,0000470,1,11,1119,111909,0062,006201,274,508,3,1524,822,702
A,20010915,174117,1000715,00111A,0000368,1,13,1301,130139,0054,005401,335,530,1,530,335,195
A,20010915,181943,1000713,00048A,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
A,20010915,181943,1000713,00048A,0000350,1,11,1102,110207,1263,126302,230,397,1,397,230,167
A,20010915,181943,1000713,00048A,0000429,1,11,1119,111997,1117,111700,295,384,7,2688,2065,623
A,20010915,181943,1000713,00048A,0000177,1,11,1120,112003,0290,029000,323,420,1,420,323,97
A,20010915,181943,1000713,00048A,0000403,1,11,1120,112097,0465,046500,203,327,1,327,203,124
A,20010915,181943,1000713,00048A,0000413,1,11,1104,110403,0353,035306,286,420,1,420,286,134
A,20010915,181943,1000713,00048A,0000448,1,11,1120,112005,1298,129803,313,555,1,555,313,242
A,20010915,181943,1000713,00048A,0000452,1,11,1108,110802,0506,050602,235,632,1,632,235,397
A,20010916,122402,1000716,00057A,0000278,1,11,1107,110725,0140,014000,278,1371,1,1371,278,1093
