日付,数量,金額
20010216,5,1885
20010216,3,1299
20010216,2,370
20010216,5,1245
20010216,1,609
20010216,1,332
20010216,1,271
20010216,5,790
20010216,1,432
20010217,1,314
20010217,1,372
20010217,3,1605
20010217,1,310
20010217,1,238
20010217,1,142
20010217,1,318
20010217,1,362
20010217,1,320
20010220,6,2310
20010220,5,1855
20010220,1,257
20010222,1,316
20010222,5,1505
20010222,1,245
20010222,5,3090
20010222,1,249
20010222,1,635
20010222,1,431
20010222,1,433
20010223,1,511
20010223,1,276
20010223,1,461
20010223,1,489
20010223,5,1900
20010223,4,512
20010223,1,241
20010223,1,545
20010223,1,337
20010224,1,441
20010224,1,371
20010224,1,385
20010224,1,743
20010224,1,437
20010224,1,531
20010224,1,559
20010224,1,445
20010224,1,514
20010224,1,533
20010224,1,511
20010224,1,293
20010224,1,238
20010224,1,528
20010224,3,789
20010224,5,1900
20010224,1,289
20010226,1,375
20010226,1,435
20010226,1,324
20010226,1,441
20010226,5,2570
20010226,6,1974
20010226,2,516
20010226,1,426
20010226,1,262
20010226,1,372
20010226,5,2165
20010227,5,1860
20010227,1,384
20010227,1,124
20010227,1,106
20010227,5,1355
20010227,1,380
20010227,4,2372
20010227,1,121
20010227,6,2490
20010227,1,375
20010227,5,1885
20010227,1,214
20010227,1,446
20010227,4,1692
20010227,6,3210
20010227,1,462
20010227,1,437
20010227,2,542
20010227,1,333
20010227,5,2090
20010227,1,406
20010227,6,2508
20010227,1,387
20010227,1,431
20010227,1,407
20010227,1,357
20010227,1,265
20010228,1,496
20010228,1,271
20010228,6,1734
20010228,4,1168
20010228,1,397
20010228,1,520
20010228,1,511
20010228,1,748
20010228,1,385
20010228,1,422
20010228,1,247
20010228,1,210
20010228,5,2240
20010228,1,342
20010228,1,570
20010228,1,1030
20010228,6,2976
20010301,6,1494
20010301,1,289
20010301,1,426
20010301,1,357
20010301,1,367
20010301,6,2508
20010301,1,446
20010301,5,1775
20010301,1,128
20010301,1,358
20010301,1,533
20010301,1,446
20010301,1,748
20010301,6,3420
20010301,1,268
20010303,1,306
20010303,6,2598
20010303,1,461
20010303,5,1790
20010303,1,437
20010303,1,106
20010305,1,101
20010305,1,322
20010305,1,401
20010305,5,2570
20010305,6,2520
20010305,1,353
20010306,3,1161
20010306,1,393
20010306,1,354
20010306,5,2460
20010306,5,1600
20010306,1,384
20010306,1,241
20010306,1,400
20010306,1,309
20010306,1,614
20010306,4,2092
20010306,1,381
20010306,1,236
20010306,5,2860
20010306,1,195
20010306,5,2630
20010306,1,480
20010306,5,2305
20010306,4,964
20010306,4,1264
20010306,1,257
20010306,6,2322
20010306,6,1758
20010306,1,277
20010306,1,345
20010306,1,406
20010306,1,132
20010306,1,380
20010306,5,2740
20010306,1,388
20010306,1,400
20010306,5,975
20010306,1,493
20010306,1,306
20010306,1,433
20010307,1,371
20010307,5,1545
20010307,1,268
20010307,1,277
20010307,5,2485
20010307,6,1860
20010307,1,423
20010308,1,467
20010308,1,361
20010308,1,296
20010308,1,494
20010308,1,457
20010308,1,441
20010308,1,245
20010308,1,631
20010308,1,344
20010308,1,312
20010308,6,1842
20010308,1,523
20010308,3,1560
20010308,1,362
20010308,1,336
20010308,1,587
20010308,5,975
20010308,5,1610
20010308,5,1340
20010308,1,320
20010308,1,289
20010308,1,384
20010308,1,491
20010308,1,540
20010309,1,762
20010309,1,376
20010309,1,630
20010309,1,610
20010309,1,366
20010309,1,397
20010309,4,1264
20010309,3,1338
20010309,1,372
20010309,4,1228
20010309,7,3444
20010309,4,1860
20010309,3,771
20010309,3,816
20010310,5,1170
20010310,1,498
20010310,6,2142
20010310,5,3740
20010310,1,377
20010310,1,337
20010310,6,2040
20010310,1,727
20010310,1,312
20010310,7,1575
20010310,1,245
20010310,1,650
20010310,4,1308
20010310,1,496
20010310,1,442
20010310,1,541
20010310,1,461
20010310,3,642
20010310,1,476
20010310,6,1482
20010310,1,433
20010310,1,401
20010311,1,244
20010311,6,1626
20010312,5,1360
20010312,1,461
20010312,1,253
20010312,5,715
20010312,1,158
20010312,1,142
20010312,1,492
20010312,1,491
20010312,1,422
20010312,1,316
20010312,1,631
20010312,1,381
20010312,6,2304
20010312,1,448
20010312,1,255
20010312,1,172
20010312,1,264
20010312,3,867
20010312,1,567
20010312,1,466
20010312,1,429
20010312,1,385
20010312,1,528
20010313,1,618
20010313,1,228
20010313,1,511
20010313,5,1355
20010313,5,2705
20010313,1,225
20010313,1,270
20010313,1,329
20010313,1,613
20010313,2,714
20010313,1,466
20010313,1,496
20010313,1,397
20010313,1,359
20010313,1,276
20010313,5,3810
20010313,1,337
20010314,5,2925
20010314,5,2005
20010314,1,354
20010314,1,328
20010314,1,441
20010314,1,238
20010314,7,2534
20010314,1,658
20010314,1,609
20010315,1,500
20010315,5,2615
20010315,1,465
20010315,1,435
20010315,2,1306
20010315,1,327
20010315,4,2632
20010315,5,1885
20010315,4,1548
20010315,1,333
20010315,3,1443
20010315,1,302
20010315,7,3962
20010315,1,411
20010315,1,420
20010315,1,526
20010315,1,609
20010315,6,3492
20010315,1,357
20010315,1,234
20010315,5,2165
20010315,1,333
20010315,1,179
20010315,1,318
20010315,4,1188
20010315,1,552
20010315,1,335
20010315,5,2705
20010315,1,541
20010315,1,212
20010315,1,450
20010316,1,433
20010317,1,244
20010317,4,448
20010317,1,413
20010317,1,554
20010317,1,254
20010317,1,241
20010317,1,271
20010317,1,375
20010317,1,428
20010317,1,264
20010317,6,3558
20010318,1,471
20010318,1,158
20010318,1,309
20010318,1,427
20010318,1,268
20010318,1,705
20010318,1,389
20010318,4,1000
20010318,1,353
20010318,1,380
20010318,5,1925
20010318,1,142
20010318,1,175
20010318,5,860
20010318,1,359
20010319,1,585
20010319,5,1170
20010319,6,2124
20010319,1,289
20010320,6,2478
20010320,1,419
20010320,1,362
20010320,1,658
20010320,1,432
20010320,4,1040
20010320,1,236
20010320,1,682
20010320,6,2694
20010320,1,545
20010320,1,431
20010320,1,314
20010320,1,448
20010320,1,705
20010320,1,572
20010320,1,433
20010321,1,368
20010321,1,307
20010321,5,1855
20010321,1,385
20010321,1,431
20010321,4,2104
20010321,1,607
20010321,6,2028
20010321,1,611
20010321,1,488
20010321,1,403
20010321,1,610
20010321,1,362
20010321,1,446
20010321,1,658
20010321,5,1535
20010321,1,333
20010322,1,385
20010322,1,359
20010322,1,271
20010322,1,583
20010322,1,511
20010322,1,257
20010322,1,413
20010322,1,354
20010322,1,258
20010322,3,1410
20010322,1,344
20010322,1,493
20010322,1,446
20010322,1,237
20010322,1,431
20010322,3,1071
20010322,1,289
20010324,7,1848
20010324,1,371
20010324,1,426
20010324,1,727
20010324,1,171
20010324,1,405
20010324,6,3198
20010324,1,255
20010324,5,1600
20010324,1,554
20010324,1,328
20010324,1,350
20010324,1,366
20010324,1,427
20010325,1,345
20010325,1,387
20010325,1,155
20010325,1,227
20010325,1,341
20010325,1,609
20010325,1,579
20010325,1,526
20010325,1,296
20010326,1,324
20010326,1,225
20010326,1,91
20010326,1,322
20010326,1,329
20010326,1,784
20010326,1,312
20010326,1,331
20010326,7,2779
20010326,1,533
20010326,1,358
20010326,1,658
20010326,1,279
20010326,3,1020
20010326,6,2040
20010327,5,1745
20010327,6,1908
20010327,1,345
20010327,4,1228
20010327,1,658
20010327,1,254
20010327,1,316
20010327,1,470
20010327,1,119
20010327,1,346
20010327,1,528
20010327,1,422
20010327,1,354
20010327,5,860
20010327,1,301
20010327,1,101
20010327,6,2142
20010327,1,614
20010327,6,2622
20010327,1,426
20010327,1,636
20010327,1,485
20010327,4,1056
20010327,1,426
20010327,1,636
20010327,1,346
20010327,5,3510
20010327,7,3542
20010328,1,522
20010328,1,614
20010328,1,381
20010328,1,388
20010328,1,470
20010328,1,359
20010328,1,268
20010328,1,241
20010329,1,320
20010329,5,2555
20010329,1,465
20010329,1,329
20010329,1,446
20010329,2,754
20010329,1,526
20010329,1,431
20010330,7,2842
20010330,1,686
20010330,1,1030
20010330,1,784
20010330,5,3635
20010330,1,128
20010330,1,419
20010330,5,2395
20010330,1,433
20010331,1,210
20010331,1,526
20010331,1,225
20010331,1,428
20010331,1,312
20010331,1,508
20010331,1,273
20010331,1,537
20010331,4,932
20010331,6,1968
20010331,1,446
20010331,1,268
20010331,1,289
20010331,1,341
20010401,1,367
20010401,1,389
20010401,1,410
20010401,1,631
20010401,1,355
20010401,5,2165
20010401,5,3345
20010402,1,132
20010402,1,533
20010402,5,1925
20010402,1,268
20010402,1,514
20010402,1,541
20010402,1,335
20010402,1,363
20010402,2,976
20010402,1,381
20010402,1,329
20010402,1,329
20010404,1,357
20010404,4,1028
20010404,1,437
20010404,1,381
20010404,5,875
20010404,6,2976
20010404,4,1272
20010404,1,245
20010404,1,441
20010404,1,431
20010404,1,333
20010404,1,514
20010404,1,427
20010404,5,1335
20010404,1,372
20010404,1,426
20010404,4,1624
20010404,6,1476
20010404,1,743
20010404,1,702
20010404,1,341
20010404,1,328
20010405,1,672
20010405,1,350
20010405,1,245
20010405,1,470
20010405,8,3568
20010405,2,1072
20010405,3,1347
20010405,1,471
20010405,6,3300
20010405,1,325
20010405,1,354
20010405,1,299
20010405,6,2598
20010405,1,470
20010405,1,315
20010405,1,257
20010405,1,372
20010405,1,318
20010405,1,431
20010405,1,505
20010405,1,423
20010405,4,1588
20010405,1,387
20010405,7,2688
20010405,1,511
20010405,1,210
20010405,4,1476
20010405,4,1744
20010405,1,610
20010405,4,2244
20010406,6,2508
20010406,1,465
20010406,1,223
20010406,1,446
20010406,1,476
20010406,1,262
20010406,1,245
20010406,1,533
20010406,6,1872
20010406,1,297
20010406,5,1785
20010406,4,2744
20010406,1,339
20010406,8,3376
20010406,1,228
20010406,5,2030
20010406,1,380
20010406,1,272
20010406,1,650
20010406,1,702
20010406,1,420
20010407,1,129
20010407,1,650
20010407,1,572
20010407,1,377
20010407,4,1704
20010407,1,371
20010407,1,541
20010408,3,1716
20010408,1,380
20010408,1,686
20010408,4,1036
20010409,1,631
20010409,5,640
20010409,1,441
20010409,1,234
20010409,5,2455
20010409,3,1266
20010409,1,315
20010409,1,146
20010409,1,158
20010409,1,245
20010409,1,299
20010409,6,3156
20010409,1,607
20010410,1,367
20010410,1,250
20010410,1,142
20010410,1,431
20010410,5,1050
20010410,1,339
20010410,1,362
20010410,1,329
20010410,1,289
20010410,1,205
20010410,1,610
20010410,1,329
20010411,3,984
20010411,1,354
20010411,1,458
20010411,1,431
20010411,1,306
20010411,1,272
20010412,1,315
20010412,1,403
20010412,1,372
20010413,1,379
20010413,3,1290
20010413,1,754
20010413,4,1312
20010413,4,2056
20010413,1,414
20010413,1,455
20010413,5,1655
20010413,1,314
20010413,1,575
20010413,1,385
20010413,1,465
20010413,6,1548
20010413,5,3250
20010413,1,260
20010413,1,508
20010414,1,358
20010414,1,521
20010414,1,355
20010414,1,465
20010414,1,431
20010414,1,348
20010414,1,393
20010414,3,738
20010414,5,1645
20010414,1,246
20010414,1,533
20010415,1,511
20010415,1,288
20010415,1,441
20010415,1,441
20010415,5,1695
20010415,1,432
20010415,1,535
20010415,1,449
20010415,1,329
20010415,1,362
20010415,1,481
20010415,1,633
20010415,1,358
20010415,3,396
20010415,1,608
20010415,1,397
20010415,5,995
20010415,1,381
20010415,1,418
20010415,1,344
20010415,1,348
20010415,2,1028
20010415,5,2140
20010415,5,1205
20010415,6,2598
20010415,5,2230
20010415,6,792
20010415,3,1116
20010415,5,3920
20010415,1,449
20010416,1,401
20010416,1,223
20010416,1,381
20010416,1,418
20010416,1,328
20010416,6,1860
20010416,1,208
20010416,1,201
20010416,1,397
20010416,1,441
20010416,1,429
20010417,1,357
20010417,1,132
20010417,1,442
20010417,6,2514
20010417,1,264
20010417,5,1315
20010417,1,418
20010417,1,397
20010417,1,359
20010417,1,296
20010417,5,2050
20010417,1,491
20010417,5,2705
20010417,1,465
20010417,1,381
20010417,5,1810
20010417,1,263
20010417,2,592
20010417,1,227
20010417,1,359
20010418,1,225
20010418,1,129
20010418,1,501
20010418,1,332
20010418,1,597
20010418,1,493
20010418,5,1400
20010418,1,145
20010418,1,260
20010418,1,587
20010418,6,2586
20010418,1,638
20010418,2,760
20010418,1,338
20010418,1,461
20010418,1,380
20010418,1,331
20010418,1,489
20010418,1,398
20010418,1,431
20010418,1,471
20010418,3,666
20010418,1,441
20010418,1,262
20010418,1,318
20010418,1,414
20010418,1,489
20010418,1,388
20010418,1,324
20010418,1,241
20010418,1,446
20010418,1,279
20010419,1,465
20010419,1,468
20010419,1,514
20010419,1,461
20010419,1,419
20010419,1,514
20010419,1,564
20010419,1,296
20010420,4,2044
20010420,1,669
20010420,5,1655
20010420,1,441
20010420,1,371
20010420,1,182
20010420,3,384
20010420,1,297
20010420,1,564
20010420,1,359
20010420,1,631
20010420,1,607
20010420,1,316
20010420,1,416
20010421,4,2056
20010421,1,459
20010421,1,244
20010421,1,340
20010421,1,388
20010421,1,437
20010421,5,1235
20010421,1,802
20010421,6,2562
20010421,1,485
20010421,1,691
20010421,1,600
20010421,3,1623
20010421,1,433
20010421,5,1985
20010421,1,465
20010421,1,508
20010422,1,227
20010422,1,280
20010422,1,400
20010422,5,3525
20010422,1,410
20010422,1,702
20010423,1,236
20010423,1,357
20010423,1,293
20010423,1,427
20010423,5,1600
20010423,1,128
20010423,1,289
20010423,1,238
20010423,5,1360
20010423,1,373
20010423,7,1904
20010423,1,371
20010423,1,397
20010423,7,938
20010423,5,1235
20010423,1,277
20010423,1,310
20010423,1,261
20010423,1,432
20010423,1,514
20010423,5,1610
20010423,1,336
20010423,1,145
20010423,1,260
20010423,1,441
20010423,4,1536
20010423,1,407
20010423,1,221
20010423,1,416
20010423,2,398
20010423,5,2635
20010423,1,514
20010423,1,650
20010423,5,1635
20010423,1,387
20010423,1,602
20010423,1,514
20010423,1,249
20010423,1,289
20010423,6,1608
20010424,5,1190
20010424,4,1012
20010424,6,3156
20010424,1,280
20010424,7,1855
20010424,2,654
20010424,5,2355
20010424,2,530
20010424,1,320
20010424,1,133
20010424,6,2964
20010424,1,371
20010424,1,124
20010424,1,380
20010425,1,367
20010425,3,969
20010425,1,397
20010425,1,450
20010425,4,1228
20010425,1,485
20010425,4,1324
20010425,1,570
20010425,1,316
20010425,3,954
20010425,1,260
20010425,1,318
20010425,1,345
20010425,3,1851
20010425,1,299
20010425,1,245
20010425,5,1185
20010425,1,387
20010425,1,208
20010425,1,437
20010425,5,1955
20010425,1,514
20010425,6,1908
20010425,1,531
20010425,5,2155
20010426,1,322
20010426,5,3455
20010426,5,1105
20010426,1,259
20010426,2,420
20010426,1,508
20010426,5,3075
20010427,1,423
20010427,1,748
20010427,1,511
20010427,5,5150
20010427,1,327
20010427,1,268
20010427,2,1158
20010427,5,2185
20010427,1,377
20010427,5,1210
20010427,1,429
20010427,6,1758
20010427,1,371
20010427,1,615
20010427,1,406
20010427,1,492
20010427,1,333
20010427,5,1740
20010427,1,381
20010427,1,470
20010428,1,346
20010428,1,342
20010428,1,526
20010428,6,3648
20010428,7,2072
20010428,5,2345
20010428,1,466
20010430,4,1416
20010430,1,368
20010430,1,579
20010430,1,494
20010430,1,544
20010430,4,1692
20010430,1,216
20010430,1,433
20010430,6,2688
20010430,1,185
20010430,6,1662
20010430,1,385
20010430,1,407
20010430,5,2910
20010430,1,142
20010430,1,437
20010430,1,471
20010430,1,342
20010430,1,435
20010430,5,2175
20010430,4,1492
20010430,1,441
20010430,1,257
20010430,5,2770
20010430,1,557
20010430,1,227
20010430,1,366
20010430,1,533
20010430,1,448
20010430,1,501
20010501,1,221
20010501,5,1610
20010501,1,182
20010501,5,2240
20010501,5,2465
20010501,1,492
20010501,1,263
20010501,1,442
20010501,1,541
20010501,1,289
20010501,1,454
20010501,1,540
20010501,1,650
20010501,1,784
20010501,1,357
20010501,4,1732
20010501,5,1860
20010501,1,487
20010501,1,638
20010501,1,227
20010501,1,465
20010501,1,536
20010501,5,1675
20010501,1,296
20010501,1,389
20010501,1,784
20010501,6,2232
20010501,1,276
20010501,1,208
20010501,1,335
20010501,1,372
20010501,5,2015
20010502,1,277
20010502,5,1900
20010502,2,350
20010502,1,338
20010502,1,397
20010502,1,357
20010502,1,189
20010502,1,504
20010502,1,387
20010502,1,380
20010502,1,405
20010502,1,492
20010502,1,488
20010502,1,429
20010502,1,431
20010502,1,379
20010502,1,227
20010502,1,241
20010502,1,431
20010502,1,436
20010502,5,3635
20010502,1,233
20010502,1,545
20010502,1,519
20010502,1,384
20010502,1,172
20010502,1,329
20010502,1,617
20010502,1,245
20010502,1,310
20010503,1,357
20010503,1,492
20010504,1,628
20010504,1,420
20010504,5,3250
20010504,6,2172
20010504,1,441
20010504,1,442
20010504,5,2155
20010504,1,379
20010504,1,258
20010504,1,289
20010504,1,1030
20010504,1,331
20010504,1,541
20010504,6,1584
20010504,1,277
20010504,5,1140
20010504,1,420
20010504,1,548
20010504,1,496
20010504,2,612
20010504,1,501
20010505,7,4704
20010505,1,321
20010505,1,301
20010505,1,307
20010505,1,355
20010505,5,2555
20010505,1,348
20010505,1,511
20010505,1,380
20010505,1,257
20010505,5,2460
20010505,7,2170
20010505,4,1520
20010505,1,435
20010505,1,362
20010505,5,1655
20010505,1,301
20010505,4,1524
20010505,1,492
20010505,1,455
20010505,1,511
20010505,1,307
20010505,1,502
20010505,1,446
20010505,1,288
20010505,1,485
20010505,1,306
20010505,1,369
20010505,1,388
20010505,1,419
20010505,6,2514
20010506,1,286
20010506,1,495
20010506,1,255
20010506,1,228
20010506,1,467
20010506,1,521
20010506,2,584
20010506,5,1920
20010506,5,2525
20010506,6,3030
20010506,6,3384
20010506,5,1635
20010506,1,526
20010506,6,1908
20010506,1,582
20010506,1,373
20010506,4,1072
20010506,1,380
20010506,1,419
20010506,1,650
20010506,1,473
20010506,1,242
20010506,1,373
20010506,1,223
20010506,6,1932
20010506,1,674
20010507,1,244
20010507,1,368
20010507,1,403
20010507,5,1725
20010507,1,414
20010507,1,268
20010507,1,493
20010507,1,387
20010507,4,2416
20010507,1,433
20010507,1,617
20010507,3,1254
20010507,7,3227
20010507,1,431
20010507,1,143
20010507,1,637
20010507,1,691
20010507,1,349
20010507,1,250
20010507,1,375
20010507,5,1440
20010507,1,444
20010507,6,3186
20010507,1,467
20010507,1,492
20010508,1,293
20010508,5,2070
20010508,1,268
20010508,6,3312
20010508,1,754
20010508,1,372
20010508,1,216
20010508,1,373
20010508,1,601
20010508,1,221
20010508,7,4298
20010508,1,372
20010508,6,3822
20010508,1,505
20010509,1,609
20010509,1,422
20010509,5,1665
20010509,1,500
20010509,6,2532
20010509,2,800
20010509,1,362
20010509,5,2770
20010509,1,407
20010509,1,255
20010509,1,345
20010509,1,650
20010509,6,2970
20010509,5,1570
20010509,1,582
20010509,6,546
20010509,1,255
20010509,1,427
20010509,1,427
20010509,1,441
20010509,1,502
20010509,5,1960
20010509,1,345
20010509,6,1776
20010509,3,972
20010509,5,1005
20010509,3,402
20010509,1,431
20010509,5,1495
20010511,5,2570
20010511,1,345
20010511,1,246
20010511,3,993
20010511,1,446
20010511,2,776
20010511,1,476
20010511,1,521
20010511,1,401
20010511,1,514
20010511,6,6180
20010512,1,359
20010512,1,372
20010512,5,2175
20010512,1,264
20010512,2,1214
20010512,2,632
20010512,1,307
20010514,4,1344
20010514,1,431
20010514,1,327
20010514,1,363
20010514,1,307
20010514,1,638
20010514,1,309
20010514,1,119
20010514,1,367
20010514,1,521
20010514,1,462
20010514,1,539
20010514,5,2065
20010514,1,199
20010514,7,3409
20010514,1,418
20010514,4,3136
20010514,1,316
20010514,1,293
20010514,3,648
20010514,1,504
20010514,6,2646
20010514,1,241
20010514,1,106
20010514,1,431
20010514,1,323
20010514,1,604
20010514,1,458
20010514,5,2190
20010514,1,614
20010514,1,514
20010514,1,280
20010514,1,367
20010514,1,431
20010514,1,437
20010515,1,244
20010515,1,540
20010515,5,2135
20010515,5,2460
20010515,1,650
20010515,6,2232
20010515,1,132
20010515,6,2232
20010515,6,3030
20010515,6,1500
20010515,1,522
20010515,3,1689
20010515,5,1890
20010515,6,1884
20010515,1,327
20010515,1,227
20010515,1,372
20010515,5,1530
20010515,5,4320
20010515,1,727
20010515,5,3070
20010515,1,216
20010515,1,478
20010515,1,302
20010515,1,441
20010515,1,687
20010515,5,2500
20010515,1,526
20010515,1,392
20010515,1,357
20010515,5,2305
20010516,1,471
20010516,1,329
20010516,1,329
20010516,1,748
20010516,1,317
20010516,4,1312
20010516,1,522
20010516,1,201
20010516,1,371
20010516,1,142
20010516,3,2115
20010516,1,441
