customer,receipt
00088C,1000224
00088C,1000224
00088C,1000224
00088C,1000224
00088C,1000224
00231C,1000227
00231C,1000227
00231C,1000227
00231C,1000227
00087C,1000226
00087C,1000226
00087C,1000226
00087C,1000226
00087C,1000226
00087C,1000226
00087C,1000226
00087C,1000226
00112C,1000230
00112C,1000230
00112C,1000230
00112C,1000230
00112C,1000230
00112C,1000230
00164C,1000232
00164C,1000232
00164C,1000232
00164C,1000232
00217C,1000233
00217C,1000233
00084C,1000229
00084C,1000229
00084C,1000229
00084C,1000229
00084C,1000229
00032C,1000228
00032C,1000228
00032C,1000228
00032C,1000228
00032C,1000228
00120C,1000231
00120C,1000231
00120C,1000231
00190C,1000235
00190C,1000235
00190C,1000235
00190C,1000235
00190C,1000235
00171C,1000234
00171C,1000234
00171C,1000234
00171C,1000234
00171C,1000234
00171C,1000234
00121C,1000239
00121C,1000239
00121C,1000239
00121C,1000239
00121C,1000239
00121C,1000239
00121C,1000239
00121C,1000239
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00032C,1000236
00147C,1000240
00147C,1000240
00147C,1000240
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00034C,1000237
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00063C,1000238
00230C,1000245
00230C,1000245
00230C,1000245
00230C,1000245
00230C,1000245
00170C,1000243
00170C,1000243
00170C,1000243
00170C,1000243
00170C,1000243
00223C,1000244
00223C,1000244
00223C,1000244
00223C,1000244
00223C,1000244
00223C,1000244
00223C,1000244
00084C,1000241
00084C,1000241
00084C,1000241
00084C,1000241
00084C,1000241
00084C,1000241
00084C,1000241
00084C,1000241
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00104C,1000242
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00082C,1000246
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00168C,1000247
00066C,1000249
00066C,1000249
00066C,1000249
00066C,1000249
00066C,1000249
00066C,1000249
00066C,1000249
00236C,1000251
00236C,1000251
00236C,1000251
00236C,1000251
00024C,1000248
00024C,1000248
00024C,1000248
00024C,1000248
00216C,1000250
00216C,1000250
00216C,1000250
00216C,1000250
00216C,1000250
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00170C,1000252
00014C,1000253
00016C,1000254
00016C,1000254
00016C,1000254
00016C,1000254
00016C,1000254
00016C,1000254
00214C,1000256
00214C,1000256
00214C,1000256
00214C,1000256
00214C,1000256
00214C,1000256
00111C,1000255
00111C,1000255
00111C,1000255
00111C,1000255
00059C,1000257
00059C,1000257
00059C,1000257
00059C,1000257
00059C,1000257
00089C,1000259
00089C,1000259
00089C,1000259
00089C,1000259
00089C,1000259
00089C,1000259
00089C,1000259
00110C,1000260
00110C,1000260
00110C,1000260
00110C,1000260
00110C,1000260
00110C,1000260
00110C,1000260
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00074C,1000258
00041C,1000262
00041C,1000262
00041C,1000262
00041C,1000262
00041C,1000262
00041C,1000262
00006C,1000261
00006C,1000261
00006C,1000261
00006C,1000261
00006C,1000261
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00170C,1000263
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00238C,1000264
00225C,1000267
00225C,1000267
00225C,1000267
00010C,1000265
00010C,1000265
00010C,1000265
00010C,1000265
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00231C,1000268
00066C,1000266
00066C,1000266
00066C,1000266
00066C,1000266
00020C,1000269
00020C,1000269
00020C,1000269
00020C,1000269
00020C,1000269
00020C,1000269
00020C,1000269
00020C,1000269
00250C,1000273
00250C,1000273
00250C,1000273
00219C,1000271
00219C,1000271
00223C,1000272
00223C,1000272
00223C,1000272
00223C,1000272
00223C,1000272
00223C,1000272
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00016C,1000270
00192C,1000276
00192C,1000276
00192C,1000276
00192C,1000276
00192C,1000276
00155C,1000275
00155C,1000275
00155C,1000275
00155C,1000275
00155C,1000275
00030C,1000274
00030C,1000274
00030C,1000274
00030C,1000274
00030C,1000274
00030C,1000274
00030C,1000274
00207C,1000277
00207C,1000277
00207C,1000277
00207C,1000277
00207C,1000277
00207C,1000277
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000278
00250C,1000279
00250C,1000279
00250C,1000279
00250C,1000279
00250C,1000279
00250C,1000279
00250C,1000279
00238C,1000283
00238C,1000283
00238C,1000283
00238C,1000283
00223C,1000280
00223C,1000280
00223C,1000280
00223C,1000280
00223C,1000280
00223C,1000280
00223C,1000280
00231C,1000282
00231C,1000282
00231C,1000282
00231C,1000282
00231C,1000282
00231C,1000282
00231C,1000282
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00230C,1000281
00171C,1000286
00171C,1000286
00171C,1000286
00171C,1000286
00171C,1000286
00171C,1000286
00171C,1000286
00047C,1000284
00047C,1000284
00047C,1000284
00047C,1000284
00047C,1000284
00244C,1000287
00244C,1000287
00244C,1000287
00244C,1000287
00244C,1000287
00096C,1000285
00096C,1000285
00096C,1000285
00096C,1000285
00096C,1000285
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00146C,1000288
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00080C,1000289
00221C,1000292
00221C,1000292
00221C,1000292
00221C,1000292
00221C,1000292
00221C,1000292
00221C,1000292
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00230C,1000293
00113C,1000291
00113C,1000291
00113C,1000291
00094C,1000290
00094C,1000290
00094C,1000290
00094C,1000290
00094C,1000290
00094C,1000290
00205C,1000294
00205C,1000294
00111C,1000295
00111C,1000295
00111C,1000295
00111C,1000295
00111C,1000295
00170C,1000296
00170C,1000296
00170C,1000296
00236C,1000300
00236C,1000300
00236C,1000300
00236C,1000300
00236C,1000300
00236C,1000300
00004C,1000297
00004C,1000297
00004C,1000297
00004C,1000297
00004C,1000297
00004C,1000297
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00080C,1000299
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00066C,1000298
00238C,1000303
00238C,1000303
00238C,1000303
00238C,1000303
00159C,1000302
00159C,1000302
00159C,1000302
00159C,1000302
00159C,1000302
00039C,1000301
00039C,1000301
00039C,1000301
00039C,1000301
00039C,1000301
00039C,1000301
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00121C,1000306
00114C,1000305
00114C,1000305
00114C,1000305
00114C,1000305
00114C,1000305
00029C,1000304
00216C,1000310
00216C,1000310
00216C,1000310
00063C,1000307
00063C,1000307
00063C,1000307
00111C,1000309
00111C,1000309
00111C,1000309
00111C,1000309
00106C,1000308
00106C,1000308
00106C,1000308
00106C,1000308
00106C,1000308
00106C,1000308
00106C,1000308
00006C,1000311
00006C,1000311
00039C,1000313
00039C,1000313
00039C,1000313
00039C,1000313
00039C,1000313
00250C,1000316
00250C,1000316
00250C,1000316
00250C,1000316
00250C,1000316
00250C,1000316
00103C,1000315
00103C,1000315
00103C,1000315
00103C,1000315
00103C,1000315
00103C,1000315
00074C,1000314
00074C,1000314
00074C,1000314
00074C,1000314
00074C,1000314
00074C,1000314
00024C,1000312
00024C,1000312
00024C,1000312
00024C,1000312
00024C,1000312
00024C,1000312
00024C,1000312
00014C,1000317
00014C,1000317
00014C,1000317
00014C,1000317
00063C,1000322
00063C,1000322
00063C,1000322
00063C,1000322
00063C,1000322
00103C,1000323
00103C,1000323
00103C,1000323
00103C,1000323
00103C,1000323
00103C,1000323
00103C,1000323
00103C,1000323
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00030C,1000320
00144C,1000324
00144C,1000324
00144C,1000324
00144C,1000324
00144C,1000324
00002C,1000318
00002C,1000318
00002C,1000318
00002C,1000318
00002C,1000318
00054C,1000321
00054C,1000321
00054C,1000321
00190C,1000325
00190C,1000325
00190C,1000325
00190C,1000325
00190C,1000325
00012C,1000319
00012C,1000319
00012C,1000319
00012C,1000319
00012C,1000319
00012C,1000319
00012C,1000319
00041C,1000326
00041C,1000326
00041C,1000326
00041C,1000326
00041C,1000326
00041C,1000326
00041C,1000326
00041C,1000326
00063C,1000328
00063C,1000328
00063C,1000328
00052C,1000327
00052C,1000327
00052C,1000327
00052C,1000327
00052C,1000327
00052C,1000327
00078C,1000329
00078C,1000329
00078C,1000329
00078C,1000329
00231C,1000330
00231C,1000330
00231C,1000330
00231C,1000330
00231C,1000330
00231C,1000330
00231C,1000330
00110C,1000331
00110C,1000331
00110C,1000331
00110C,1000331
00110C,1000331
00155C,1000332
00155C,1000332
00155C,1000332
00155C,1000332
00155C,1000332
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00180C,1000333
00198C,1000334
00198C,1000334
00198C,1000334
00198C,1000334
00198C,1000334
00198C,1000334
00198C,1000334
00041C,1000335
00041C,1000335
00041C,1000335
00041C,1000335
00041C,1000335
00041C,1000335
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00075C,1000336
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00082C,1000337
00141C,1000338
00141C,1000338
00141C,1000338
00141C,1000338
00141C,1000338
00216C,1000339
00216C,1000339
00216C,1000339
00216C,1000339
00216C,1000339
00216C,1000339
00216C,1000339
00240C,1000340
00240C,1000340
00240C,1000340
00240C,1000340
00240C,1000340
00114C,1000342
00114C,1000342
00114C,1000342
00020C,1000341
00020C,1000341
00155C,1000343
00194C,1000345
00194C,1000345
00012C,1000344
00012C,1000344
00012C,1000344
00012C,1000344
00094C,1000347
00094C,1000347
00094C,1000347
00094C,1000347
00094C,1000347
00094C,1000347
00094C,1000347
00126C,1000348
00066C,1000346
00066C,1000346
00066C,1000346
00066C,1000346
00231C,1000351
00221C,1000350
00221C,1000350
00221C,1000350
00221C,1000350
00091C,1000349
00091C,1000349
00091C,1000349
00091C,1000349
00091C,1000349
00091C,1000349
00052C,1000352
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00075C,1000353
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00088C,1000354
00091C,1000355
00091C,1000355
00091C,1000355
00091C,1000355
00091C,1000355
00091C,1000355
00091C,1000355
00091C,1000355
00108C,1000356
00108C,1000356
00108C,1000356
00108C,1000356
00138C,1000357
00138C,1000357
00138C,1000357
00138C,1000357
00238C,1000358
00238C,1000358
00238C,1000358
00238C,1000358
00238C,1000358
00238C,1000358
00238C,1000358
00111C,1000359
00111C,1000359
00111C,1000359
00111C,1000359
00228C,1000361
00228C,1000361
00228C,1000361
00228C,1000361
00228C,1000361
00228C,1000361
00228C,1000361
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00221C,1000360
00219C,1000363
00219C,1000363
00014C,1000362
00126C,1000368
00126C,1000368
00164C,1000370
00164C,1000370
00164C,1000370
00164C,1000370
00164C,1000370
00164C,1000370
00094C,1000365
00094C,1000365
00094C,1000365
00094C,1000365
00094C,1000365
00132C,1000369
00132C,1000369
00118C,1000367
00118C,1000367
00118C,1000367
00118C,1000367
00118C,1000367
00118C,1000367
00118C,1000367
00053C,1000364
00053C,1000364
00053C,1000364
00053C,1000364
00053C,1000364
00053C,1000364
00053C,1000364
00053C,1000364
00108C,1000366
00108C,1000366
00108C,1000366
00108C,1000366
00108C,1000366
00108C,1000366
00108C,1000366
00181C,1000372
00181C,1000372
00181C,1000372
00181C,1000372
00181C,1000372
00181C,1000372
00181C,1000372
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00023C,1000371
00219C,1000373
00219C,1000373
00219C,1000373
00219C,1000373
00012C,1000374
00012C,1000374
00012C,1000374
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00222C,1000375
00054C,1000376
00054C,1000376
00054C,1000376
00054C,1000376
00056C,1000378
00056C,1000378
00056C,1000378
00056C,1000378
00056C,1000378
00056C,1000378
00056C,1000378
00056C,1000378
00041C,1000377
00041C,1000377
00041C,1000377
00087C,1000379
00087C,1000379
00087C,1000379
00087C,1000379
00087C,1000379
00087C,1000379
00087C,1000379
00198C,1000380
00198C,1000380
00198C,1000380
00198C,1000380
00198C,1000380
00198C,1000380
00198C,1000380
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00121C,1000383
00132C,1000384
00066C,1000382
00231C,1000386
00231C,1000386
00231C,1000386
00138C,1000385
00138C,1000385
00138C,1000385
00054C,1000381
00054C,1000381
00054C,1000381
00054C,1000381
00054C,1000381
00054C,1000381
00054C,1000381
00096C,1000387
00096C,1000387
00096C,1000387
00155C,1000389
00198C,1000391
00177C,1000390
00108C,1000388
00108C,1000388
00043C,1000394
00043C,1000394
00043C,1000394
00043C,1000394
00043C,1000394
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00124C,1000395
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00023C,1000393
00006C,1000392
00006C,1000392
00006C,1000392
00006C,1000392
00006C,1000392
00192C,1000398
00192C,1000398
00192C,1000398
00192C,1000398
00192C,1000398
00192C,1000398
00192C,1000398
00192C,1000398
00190C,1000397
00190C,1000397
00190C,1000397
00190C,1000397
00190C,1000397
00190C,1000397
00190C,1000397
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00177C,1000396
00047C,1000399
00047C,1000399
00047C,1000399
00047C,1000399
00047C,1000399
00047C,1000399
00047C,1000399
00126C,1000401
00126C,1000401
00126C,1000401
00082C,1000400
00082C,1000400
00082C,1000400
00082C,1000400
00082C,1000400
00082C,1000400
00088C,1000404
00088C,1000404
00088C,1000404
00088C,1000404
00088C,1000404
00088C,1000404
00053C,1000403
00053C,1000403
00053C,1000403
00053C,1000403
00053C,1000403
00053C,1000403
00244C,1000406
00244C,1000406
00244C,1000406
00244C,1000406
00244C,1000406
00029C,1000402
00029C,1000402
00029C,1000402
00029C,1000402
00029C,1000402
00184C,1000405
00184C,1000405
00184C,1000405
00184C,1000405
00063C,1000408
00063C,1000408
00063C,1000408
00063C,1000408
00063C,1000408
00226C,1000411
00226C,1000411
00226C,1000411
00226C,1000411
00226C,1000411
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00053C,1000407
00066C,1000409
00066C,1000409
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00192C,1000410
00078C,1000413
00078C,1000413
00002C,1000412
00002C,1000412
00002C,1000412
00147C,1000415
00147C,1000415
00238C,1000418
00158C,1000416
00158C,1000416
00158C,1000416
00158C,1000416
00158C,1000416
00158C,1000416
00125C,1000414
00125C,1000414
00125C,1000414
00125C,1000414
00125C,1000414
00231C,1000417
00231C,1000417
00231C,1000417
00231C,1000417
00231C,1000417
00231C,1000417
00231C,1000417
00106C,1000420
00106C,1000420
00106C,1000420
00106C,1000420
00106C,1000420
00198C,1000421
00198C,1000421
00198C,1000421
00198C,1000421
00198C,1000421
00198C,1000421
00198C,1000421
00072C,1000419
00072C,1000419
00072C,1000419
00072C,1000419
00072C,1000419
00072C,1000419
00153C,1000422
00153C,1000422
00153C,1000422
00153C,1000422
00153C,1000422
00243C,1000424
00243C,1000424
00243C,1000424
00223C,1000423
00223C,1000423
00223C,1000423
00223C,1000423
00223C,1000423
00223C,1000423
00223C,1000423
00223C,1000423
00002C,1000425
00002C,1000425
00002C,1000425
00002C,1000425
00002C,1000425
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00121C,1000426
00226C,1000430
00226C,1000430
00226C,1000430
00226C,1000430
00226C,1000430
00226C,1000430
00063C,1000428
00063C,1000428
00063C,1000428
00063C,1000428
00106C,1000429
00106C,1000429
00106C,1000429
00106C,1000429
00106C,1000429
00106C,1000429
00024C,1000427
00024C,1000427
00024C,1000427
00024C,1000427
00024C,1000427
00024C,1000427
00024C,1000427
00112C,1000431
00112C,1000431
00112C,1000431
00112C,1000431
00112C,1000431
00112C,1000431
00112C,1000431
00112C,1000431
00192C,1000433
00192C,1000433
00192C,1000433
00192C,1000433
00192C,1000433
00192C,1000433
00230C,1000434
00230C,1000434
00230C,1000434
00230C,1000434
00230C,1000434
00230C,1000434
00230C,1000434
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00180C,1000432
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00153C,1000435
00087C,1000437
00087C,1000437
00221C,1000438
00221C,1000438
00221C,1000438
00221C,1000438
00221C,1000438
00058C,1000436
00058C,1000436
00058C,1000436
00047C,1000440
00047C,1000440
00047C,1000440
00047C,1000440
00047C,1000440
00047C,1000440
00226C,1000445
