manufacturer,brand,profit
1378,137803,56
1772,177202,126
1884,188400,78
1776,177601,102
0844,084400,86
0713,071300,89
0302,030201,172
0585,058501,101
1310,131000,123
1285,128501,129
1568,156801,103
1895,189503,119
1889,188901,123
1380,138005,118
0781,078100,68
0338,033801,55
0244,024400,122
1482,148204,183
1705,170502,865
0386,038605,67
1378,137804,87
1862,186200,101
0617,061702,75
0904,090400,102
0442,044204,595
0175,017501,456
0939,093902,120
1714,171400,99
1417,141703,61
1854,185406,86
0108,010800,500
1854,185406,430
0977,097702,89
1903,190301,29
0463,046305,25
1100,110001,315
0678,067801,88
0338,033802,548
1558,155803,28
1725,172503,576
0094,009404,87
0107,010703,435
1241,124104,50
1893,189300,103
0567,056702,392
1943,194300,744
1684,168403,107
0416,041600,101
1100,110001,126
0824,082400,77
1510,151003,485
1839,183902,94
1819,181900,582
0358,035804,90
1258,125804,100
1298,129803,94
1755,175504,83
0052,005200,74
0019,001902,115
1736,173603,63
0386,038605,402
1261,126101,272
1207,120700,92
0438,043802,120
1565,156500,118
1463,146303,173
0736,073600,89
1574,157403,98
1812,181200,57
0769,076900,49
0471,047104,520
0061,006101,79
1717,171700,132
0728,072803,421
1950,195003,690
1987,198701,348
0386,038605,67
1714,171400,99
0062,006201,83
1336,133601,85
1405,140503,582
1893,189300,103
0788,078801,410
1896,189601,30
0193,019301,83
0690,069004,123
0188,018800,103
1463,146303,173
1717,171700,792
1763,176305,91
1327,132705,71
1033,103300,600
1505,150502,107
1361,136102,415
0585,058501,101
0463,046305,25
0477,047701,24
0138,013801,75
0394,039401,93
1886,188600,595
0290,029000,582
0178,017803,82
1441,144100,270
1057,105702,91
1364,136402,82
1537,153702,570
0321,032101,370
1117,111700,89
1765,176502,56
0949,094901,93
1610,161001,72
1260,126001,142
0898,089803,484
1556,155601,88
0901,090101,55
0623,062301,1075
0679,067901,45
1919,191900,610
0804,080404,111
1505,150502,535
1378,137803,224
1725,172506,292
0714,071401,60
0358,035804,540
0781,078100,408
0606,060602,64
0341,034102,80
1325,132500,94
0597,059700,31
0147,014701,88
1801,180100,635
1148,114803,90
0949,094901,93
0679,067901,225
0712,071201,114
1327,132705,71
1223,122300,100
0844,084400,86
1610,161001,360
1747,174700,62
0606,060602,64
1431,143106,860
0153,015302,432
0749,074904,98
0346,034600,108
0984,098404,84
0745,074501,69
0518,051802,114
1551,155101,106
0799,079901,102
0869,086900,57
1789,178902,146
1038,103804,80
1862,186203,72
0694,069401,426
1705,170501,213
0438,043802,360
1175,117501,84
0405,040502,78
1013,101300,211
0679,067901,225
0138,013801,375
1501,150100,310
1736,173603,112
0565,056500,67
1117,111700,89
0578,057800,114
1440,144003,125
0793,079301,176
0412,041201,87
0690,069004,220
0969,096902,141
0701,070100,85
1032,103200,92
0263,026304,292
0188,018800,309
0556,055600,86
0694,069401,284
0523,052300,798
0887,088701,432
1844,184400,180
0109,010905,189
1221,122103,270
1053,105301,115
1755,175504,498
1463,146303,865
0405,040501,87
0423,042305,78
1677,167705,474
0690,069004,317
0266,026600,72
0508,050800,364
1293,129301,57
0542,054202,150
1415,141500,304
1950,195003,115
1889,188903,102
0227,022700,125
0335,033502,107
1151,115101,150
1631,163101,110
0779,077901,342
0108,010800,100
1736,173603,193
1525,152504,57
1516,151601,378
0109,010905,315
0550,055003,107
0085,008500,59
0725,072501,165
0807,080700,37
0485,048500,33
0300,030002,114
0068,006801,114
1148,114804,98
1995,199502,73
1789,178902,146
1674,167405,150
0977,097702,534
1416,141603,104
1668,166803,59
0530,053001,40
0465,046500,61
0171,017104,201
1477,147704,131
0777,077700,108
1994,199404,99
0713,071300,89
1068,106801,122
0678,067800,143
1471,147100,53
1496,149602,118
1100,110001,315
0227,022700,625
0508,050800,52
0717,071700,63
0018,001800,76
1193,119302,142
0752,075203,166
1644,164402,108
0894,089401,115
1729,172900,92
1942,194203,83
0191,019104,64
0793,079301,880
0423,042305,78
1176,117604,675
1736,173603,965
1364,136402,82
1145,114501,76
1776,177601,102
0338,033801,55
0140,014000,588
0918,091803,152
0707,070700,141
0549,054906,116
0191,019100,605
0227,022704,108
1862,186200,101
1382,138203,302
0136,013601,76
0918,091803,608
0405,040501,435
1646,164603,360
0522,052203,77
0570,057004,333
1659,165902,70
0649,064905,917
1974,197400,95
0290,029000,97
1919,191900,122
1633,163302,141
1649,164901,810
0752,075203,83
1221,122103,54
1223,122300,500
0522,052203,77
0287,028702,42
0506,050602,83
1115,111500,276
1215,121507,128
0369,036900,78
0227,022700,625
0227,022700,125
0960,096001,49
1788,178802,104
1092,109202,100
1007,100700,57
1817,181705,104
1090,109003,96
1492,149204,128
1435,143502,59
1378,137803,56
1315,131504,63
0536,053604,87
0151,015100,99
0465,046500,61
0338,033802,822
0590,059000,109
0807,080700,37
0979,097901,72
0931,093101,99
1501,150100,62
0482,048203,163
1480,148000,90
0158,015803,232
0178,017803,82
0678,067801,88
1527,152705,445
0485,048500,33
1850,185002,41
1056,105604,200
0013,001301,83
1176,117604,135
1221,122103,270
0344,034403,492
0171,017104,67
1915,191500,576
1579,157902,97
0140,014000,84
0346,034600,299
0147,014700,100
1735,173500,240
0751,075103,55
0561,056105,158
0312,031203,624
0315,031501,126
1875,187504,100
0547,054700,73
1196,119601,104
0482,048203,163
0623,062301,215
0876,087602,100
1110,111001,85
1720,172003,71
1484,148401,725
0713,071300,89
0407,040704,100
1919,191900,488
1053,105301,224
0155,015503,468
0433,043304,141
0456,045602,113
1547,154704,93
0969,096902,141
1175,117501,84
1487,148704,103
0918,091803,152
0694,069401,355
1894,189400,77
0713,071300,89
1942,194203,83
1315,131504,63
1568,156800,135
1565,156500,118
0714,071401,60
1090,109003,96
0344,034403,82
0939,093902,60
0501,050100,327
1781,178102,80
0712,071201,114
0188,018800,103
1941,194101,55
1875,187504,100
1755,175504,249
0171,017104,67
1826,182601,427
0844,084400,86
1578,157805,99
0690,069004,317
0674,067402,40
1883,188302,94
1889,188901,738
1668,166803,59
0854,085400,370
0192,019200,128
1444,144403,76
1291,129100,81
0586,058602,85
0220,022000,99
0341,034102,80
0358,035804,90
1816,181600,36
0013,001302,53
0371,037101,79
0707,070700,141
1301,130103,134
1686,168602,122
1548,154802,69
0617,061702,75
0508,050800,52
1238,123804,21
0138,013801,75
1100,110001,121
1053,105301,401
0266,026600,72
1080,108004,77
1207,120700,644
1889,188901,123
0193,019301,83
0346,034600,299
0971,097100,65
1677,167705,237
1677,167705,474
0235,023501,405
0506,050602,498
0341,034102,80
1720,172003,284
0346,034600,299
1435,143502,59
1725,172506,73
0501,050100,109
1341,134100,28
0104,010400,80
0813,081303,122
1148,114804,98
0344,034403,82
0367,036703,200
1248,124805,70
0934,093400,24
1771,177104,498
1878,187801,142
0416,041600,606
1714,171400,99
0038,003805,147
0340,034000,112
0465,046500,244
1578,157805,99
0038,003805,147
1226,122602,80
1193,119302,1155
1001,100101,819
0320,032001,121
1878,187801,142
1674,167405,150
1148,114803,90
0501,050100,109
1942,194203,83
1747,174700,62
1378,137803,56
0854,085400,74
1496,149602,590
1143,114302,108
1100,110001,121
1487,148704,103
0405,040501,174
1686,168602,122
1480,148000,132
1839,183902,658
1124,112402,316
0728,072803,421
1053,105301,401
0690,069004,1585
1896,189601,30
1579,157902,97
0675,067503,555
0108,010800,100
0769,076900,49
1919,191900,122
0508,050800,52
0151,015100,99
0266,026600,72
1033,103300,175
0663,066302,63
1656,165602,124
1021,102100,216
1444,144403,456
1487,148704,103
1083,108301,62
0171,017104,67
0371,037101,79
0550,055004,85
0023,002300,90
1354,135401,95
1789,178902,146
0788,078801,82
0876,087602,500
1043,104301,775
0597,059700,31
0823,082303,123
0713,071300,445
1747,174700,62
0442,044204,119
1340,134000,125
0369,036900,78
0712,071200,84
0736,073600,384
1674,167405,150
1100,110001,121
0104,010401,76
0752,075203,83
1844,184400,240
0585,058501,101
1674,167405,150
1850,185002,205
0894,089401,690
0506,050602,332
1293,129301,57
1776,177601,102
1258,125804,100
1894,189400,77
1886,188600,119
0099,009902,99
0002,000202,310
1789,178900,86
1924,192404,99
1839,183902,376
0370,037000,342
0302,030201,172
1193,119302,231
0371,037101,79
1145,114501,76
0438,043802,272
1291,129100,81
0869,086900,57
1369,136902,109
0188,018800,824
0616,061601,248
1322,132200,312
0590,059000,109
0268,026800,762
1716,171603,75
0344,034403,82
0449,044901,69
1496,149603,600
1369,136902,109
1012,101201,73
1844,184400,60
1854,185406,86
0506,050602,83
1875,187504,100
1955,195503,117
0567,056702,98
1207,120700,368
1646,164603,90
1117,111700,623
1496,149602,118
0769,076900,49
0175,017501,464
0189,018900,404
0969,096902,141
0418,041802,520
0546,054605,582
0621,062100,108
1570,157000,52
1893,189300,103
1772,177201,110
1417,141703,61
1293,129301,57
1889,188901,123
0266,026600,432
1115,111500,69
0062,006201,415
1124,112402,1264
0191,019104,127
1148,114804,784
1471,147100,53
1839,183902,470
0678,067801,88
0109,010905,63
0542,054202,150
1193,119302,231
0255,025502,97
0143,014301,30
0542,054202,150
0623,062301,215
0107,010703,87
1714,171400,396
1484,148401,145
0227,022700,125
0623,062301,645
1705,170502,173
1124,112402,316
1804,180403,240
0942,094202,146
1896,189601,150
0405,040501,151
1221,122103,54
0068,006801,570
1148,114804,294
1012,101201,73
0179,017901,34
0807,080700,37
0869,086900,57
1263,126302,69
1686,168602,732
1285,128501,177
1571,157103,85
0158,015803,58
0485,048500,33
1258,125804,100
0769,076900,245
0191,019104,127
0140,014000,84
1100,110001,121
0171,017104,67
0295,029500,48
0969,096902,141
0494,049400,76
1145,114501,228
1364,136402,82
1133,113302,106
1258,125804,100
0729,072900,107
1221,122103,92
1012,101201,73
1198,119800,93
1854,185406,86
0891,089104,88
1677,167705,507
1124,112402,384
0282,028200,304
0442,044204,476
0302,030202,96
0138,013801,208
1376,137605,385
0547,054700,73
0749,074904,250
0713,071300,89
0471,047101,108
0939,093902,360
0013,001300,750
1735,173500,60
1033,103300,175
0193,019301,83
0549,054906,137
0788,078801,82
0887,088701,108
0929,092901,100
1974,197403,81
1057,105702,91
1113,111304,171
0018,001800,380
0370,037000,57
0823,082303,123
1380,138005,118
1853,185300,67
1230,123000,102
0405,040501,151
0191,019104,635
1170,117003,100
1943,194300,124
1322,132200,104
0104,010401,76
0140,014000,84
0570,057004,111
1893,189300,290
0193,019301,83
0597,059700,93
0569,056902,141
1207,120700,92
0112,011201,230
1674,167405,150
1510,151003,97
1038,103804,80
1974,197403,81
1714,171400,374
0151,015100,495
1765,176502,280
0876,087602,600
1487,148704,515
0597,059700,186
1854,185406,258
1053,105301,2005
1322,132200,104
1736,173603,193
1570,157000,52
1674,167405,150
1523,152302,97
1444,144403,76
1006,100601,432
1880,188002,48
1730,173005,47
1032,103200,92
0904,090400,102
1994,199404,99
1771,177104,83
0597,059700,31
1799,179903,102
1215,121503,582
0465,046500,61
1482,148204,305
1510,151003,97
1032,103200,92
1942,194203,83
0745,074501,69
0536,053604,610
0068,006801,114
0227,022700,625
0471,047101,108
1674,167405,150
0140,014000,420
1482,148204,61
0745,074501,138
1319,131902,53
1942,194203,83
0508,050800,52
0143,014301,30
0151,015100,172
0811,081103,77
1639,163900,138
1400,140000,114
0126,012600,325
0079,007901,34
1735,173500,60
1013,101300,211
0929,092901,600
1322,132200,293
1566,156600,176
0155,015503,78
1556,155601,168
1705,170502,173
1376,137605,77
0361,036103,113
0025,002501,92
1875,187504,100
1820,182004,109
0367,036703,270
0799,079901,102
1414,141405,61
0506,050602,83
0302,030202,96
0361,036103,113
1148,114803,90
0617,061702,75
1765,176502,56
1487,148704,103
0971,097100,65
0227,022704,108
1515,151500,108
1886,188600,119
0550,055003,107
1215,121503,97
1714,171400,187
0578,057800,187
0745,074501,69
0319,031904,472
1043,104301,155
1376,137605,385
1776,177601,102
1484,148401,145
0956,095603,42
1896,189601,90
0080,008001,69
0578,057800,187
0013,001301,83
1789,178902,146
1285,128501,177
1067,106705,73
1492,149206,96
1714,171400,748
1444,144403,207
1525,152504,57
1921,192103,79
1148,114803,90
0983,098300,101
0779,077901,285
1568,156800,354
0931,093101,594
0340,034000,112
0207,020700,160
1001,100100,139
0227,022700,375
0108,010800,100
1207,120700,460
1902,190200,108
1033,103300,175
0013,001302,53
0126,012600,65
0949,094901,93
0482,048203,815
0536,053604,122
1193,119302,231
0901,090101,55
1755,175504,83
1193,119305,68
0931,093101,99
0321,032101,370
1896,189601,30
0565,056500,67
0554,055401,55
0109,010905,315
0266,026600,133
1221,122103,644
0844,084400,86
1032,103200,92
0545,054503,217
1812,181200,285
1124,112400,64
1006,100601,72
0779,077901,71
0147,014700,100
0442,044204,119
0026,002605,375
0405,040502,78
0079,007901,34
1735,173500,60
1776,177601,102
1117,111700,356
0522,052201,94
1126,112600,51
1492,149206,96
0112,011201,92
1145,114502,610
1714,171400,187
0542,054202,150
1433,143303,380
0358,035804,90
0165,016502,139
1886,188600,119
1987,198701,58
0171,017104,67
1501,150100,372
0554,055401,275
0085,008500,236
1489,148900,732
0126,012600,65
0052,005200,518
1415,141500,152
1820,182004,545
0052,005200,148
0321,032101,74
0934,093400,56
0518,051802,684
0844,084400,86
1903,190301,29
0048,004803,88
0921,092100,85
1991,199103,225
0614,061400,92
1788,178802,104
0052,005200,464
1053,105300,112
1080,108004,308
1717,171700,132
1067,106705,73
0506,050602,249
1518,151800,60
0295,029502,74
1216,121600,80
0929,092901,858
0449,044901,69
0869,086900,57
1941,194101,275
1646,164603,90
1880,188002,48
0983,098300,101
0376,037601,680
1714,171400,187
0506,050602,498
1310,131000,123
0407,040704,500
1017,101703,75
0207,020700,800
1021,102101,255
1804,180403,60
0769,076900,98
1033,103300,175
0590,059000,1265
0567,056702,98
1463,146303,173
1565,156500,118
0728,072803,2105
1501,150100,121
1763,176305,91
1301,130103,268
0773,077301,505
0107,010703,87
0769,076900,405
1994,199404,99
0781,078100,408
0844,084400,86
0590,059000,253
1839,183902,94
0523,052300,114
0522,052203,77
1974,197403,405
1674,167405,150
0501,050100,109
1339,133901,80
0061,006101,79
1919,191900,122
0569,056902,846
1548,154802,483
1057,105702,835
0777,077700,108
1203,120300,328
1110,111001,85
1301,130103,134
0518,051802,114
0844,084401,126
0567,056702,392
0129,012907,50
1092,109202,100
0471,047104,624
0617,061701,43
1124,112400,384
0713,071300,89
1298,129803,94
1649,164901,675
0485,048500,33
0416,041600,101
0786,078602,109
0061,006101,79
0802,080203,101
1894,189400,895
1818,181803,564
0405,040501,151
1844,184400,60
0192,019200,640
0501,050100,196
1319,131902,53
0586,058602,85
1889,188901,123
0471,047104,104
0151,015100,172
1126,112600,51
1017,101703,375
0956,095603,42
1196,119601,520
0712,071201,570
1537,153702,114
1482,148204,61
1799,179903,102
0227,022700,125
0171,017104,67
0779,077905,105
1440,144003,125
0013,001300,150
1053,105301,401
0752,075203,83
0876,087602,400
1854,185406,430
1226,122600,113
1322,132200,293
0013,001302,53
1902,190200,108
0393,039303,124
0369,036900,390
0745,074501,69
0023,002300,90
1053,105301,401
0556,055600,516
0048,004801,64
1880,188002,48
0369,036900,78
0353,035306,86
1198,119800,465
1492,149202,64
0048,004803,440
1850,185002,82
0171,017104,116
0614,061400,92
0939,093900,83
0742,074201,44
0344,034403,232
0358,035804,90
0147,014701,88
1883,188302,94
0523,052300,114
0456,045602,113
1994,199404,99
0407,040704,100
0605,060502,141
1319,131902,53
1765,176502,56
1258,125804,100
1273,127302,101
0690,069004,1585
1021,102100,54
1772,177202,126
0405,040501,229
0854,085400,138
1466,146600,40
1100,110001,121
0929,092901,286
1293,129301,57
0153,015302,72
1771,177104,83
1537,153702,114
1509,150903,145
0062,006201,146
0013,001300,750
1409,140900,504
0506,050602,206
1799,179903,102
0407,040704,500
0605,060502,141
0939,093902,60
0386,038605,67
0728,072803,421
1376,137605,77
1340,134000,125
0465,046500,366
0606,060602,64
1471,147100,265
0290,029000,97
0870,087000,127
0019,001902,115
0729,072900,214
0151,015100,172
0438,043802,1904
1417,141703,120
1248,124805,70
0052,005200,116
1715,171502,82
1565,156500,590
0316,031601,81
1496,149602,118
0048,004803,88
0714,071401,60
1537,153702,570
1006,100601,504
0606,060602,668
1862,186200,101
1913,191300,84
1376,137605,385
1248,124805,70
0566,056608,352
0523,052300,114
0136,013601,204
1565,156500,118
0694,069401,71
0376,037601,247
0188,018800,103
1853,185300,67
0340,034000,112
0729,072900,107
0175,017501,116
0596,059601,90
1215,121503,97
1215,121503,582
1765,176502,101
0107,010703,205
1668,166803,59
0846,084604,53
0472,047200,108
0023,002300,222
1261,126101,136
1117,111700,445
0604,060401,585
0604,060401,702
0578,057800,1122
1415,141500,380
1489,148900,122
0295,029502,444
1649,164901,135
0266,026600,133
1763,176305,364
0606,060602,167
1215,121503,97
0013,001300,150
0854,085400,227
0769,076900,81
0266,026600,133
1570,157000,52
1226,122603,450
0612,061203,156
1007,100700,57
1110,111001,85
1198,119800,93
1107,110702,400
0713,071300,118
0013,001302,94
1400,140000,114
0358,035804,90
0518,051802,896
0876,087602,100
0929,092901,286
1405,140503,291
0550,055003,749
1258,125804,100
0725,072501,33
0393,039303,225
0207,020700,160
0235,023501,81
0463,046307,58
0094,009404,87
1853,185300,335
1586,158605,103
1310,131000,738
0472,047200,108
0523,052300,114
0781,078100,68
0713,071300,590
0013,001302,94
1151,115102,768
1124,112402,384
1789,178900,86
0129,012907,50
0266,026600,133
1595,159501,139
1427,142700,51
1878,187801,994
0353,035306,86
0621,062100,1680
0604,060401,117
0707,070700,141
1148,114804,98
0522,052203,385
0189,018903,116
1574,157403,588
1154,115400,186
0140,014000,84
1644,164402,980
1298,129803,94
1668,166803,59
0750,075000,80
0013,001300,150
0107,010703,1230
0048,004801,510
1649,164901,135
1238,123804,126
0824,082403,59
0099,009902,99
0591,059107,99
0904,090400,102
0376,037601,247
1468,146801,455
1216,121600,80
0745,074501,414
1327,132700,225
1730,173005,235
0545,054503,93
